,asin,overall,review
3659303,B00Y3VO332,5,"Love these markers. The colors are vibrant, the ink lasts a long time. The edge of the market is beveled so I can use a fine marker or color in the lines. The edge of the market is beveled so I can use a fine marker or color in the lines"
3659304,B00Y3VO332,5,Happy with my purchase. Great item
3659305,B00Y3VO332,5,"These are great-had no problems removing from a chalkboard. As noted in the package, the metallic are only to be used on no-porous surfaces. Seller is very prompt and enthusiastic. Awesome Chalk Markers"
3659306,B00Y3VO332,1,"Most of them work, but some of them are completely out of ink, so... One Star"
3659307,B00Y3VO332,5,"Beautiful colors. If your chalkboard is at all porous, the chalk can leave faint ghost lines--you might need a ""magic sponge"" to clean it. Beautiful, sharp colors"
3659310,B00Y3VO332,5,I used the markers on chalk tape as a decoration for a tablecloth.  They were beautiful.  I especially liked the silver. Loved them!!!
3659311,B00Y3VO332,5,I bought this for my daughter who loves to decorate a big chalkboard in her diningroom. We were very impressed with the vibrancy of the chalk-paint! Great product! Loved it so much I bought another box for my other daughter. Bought 2 boxes because we loved it!
3659312,B00Y3VO332,1,"Wow. I tested 2 of the boards I wrote on before I used this 'chalk' ... I understand it says non-porous but I guess what that really means is that it can't write on a chalk board.  I used this chalk on three boards in my house for the holidays, today I tried to wipe it off with 2 types of cleaner and just plan water and NOTHING is coming off.  Both of these were boards I bout at small specialty shops so they won't be replaced. I'm beyond bummed.  If these cant write in chalk boards they should not be advertised as such! BUMMER!!! NOT FOR CHALKBOARDS!"
3659313,B00Y3VO332,5,"I got these for my ""to do"" list on my bathroom mirror.  It helps me remember things I need to do that day.  I also love to write motivational phrases occasionally.  My niece visited over the holidays and wrote a long message using every color.  One thing to note is that it only takes a clean tissue to remove.  Rub in circles and change the cleaning spot when it's full.  If you tried the tissue and a few spots aren't coming off, then try the windex.  I haven't had any problems removing any markings yet.  However, I have made it a point to not leave any in place for too long (2 weeks so far)  as I'm renting and don't want to risk any shadows or marks left behind. Motivational & TO DO list"
3659314,B00Y3VO332,5,"Awesome pens, bought for my dart and shuffleboard chalk board. Vibrant colors and erases easily. Great product. Excellent chalk markers, great quality."
3659316,B00Y3VO332,1,"The front of the box states these are good for chalkboard. So I used them on the chalkboard. After cleaning up I noticed in small print on the back that the bonus silver and gold markers are not to be used on a chalkboard as they will be permanent on the board.  Seriously?? Why include two markers that can't be used on a chalkboard. And yes, those 2 did stain my Board. The other colors were fine and came off good.  One star strictly because of my Board being ruined and I think most people wouldn't know to read the fine print on the back. The front of the box states these are good for chalkboard"
3659318,B00Y3VO332,5,"Wonderful item. Needed chalk markers, and JoAnn's and Michaels Craft store had very limited selection.
These have two tips you can use, one pointed tip (good for fine lines, not good for filling in), and one flat/wide tip (not good for fine lines, but good for filling in). You just take the tip out, flip it around, and put it back in the other way.
FYI: Follow the directions for getting the marker chalk/ink flowing into the tip. Great product."
3659319,B00Y3VO332,5,Best chalk markers I have ever used. Wish they came in different colors. Will definitely buy again. The best out there!
3659320,B00Y3VO332,5,Great product for Chalk Wall in kitchen - fun! Five Stars
3659321,B00Y3VO332,5,"At first I posted a not so good review, but I removed it.  After playing around with these, I finally got the ink to work.  Once the tip is filled with ink, they are beautiful, the purple is not as bright as I wish it was but still works. Much better than I initially thought."
3659322,B00Y3VO332,5,These are perfect for so many crafts! Great quality- would definitely purchase again Five Stars
3659323,B00Y3VO332,5,These markers are wonderful. Bright and colorful and write beautifully! Definitely a wise purchase. Five Stars
3659326,B00Y3VO332,5,Love these they're sooo fun! Fun times!
3659328,B00Y3VO332,1,"It says Liquid Chalk but you can't use on a chalk board, mis leading One Star"
3659329,B00Y3VO332,5,"Very nice especially the dual tips! But must say, the gold looks a bit yellow instead of gold. Pictured is the gold and silver markers. Silver is beautiful though! Worth the price!"
3659330,B00Y3VO332,5,The colours are lovely and work well - very good value - fast efficient shipping Five Stars
3659331,B00Y3VO332,5,Very nice replacement for normal chalks.  The colors are very vibrant and a lot easier to do detailed drawing/lettering than brittle chalk.  I am using to mark up blackboard beer tap signs as the kegs are replaced.  Clean up very nice with a little bit of water on a towel. Very nice replacement for normal chalks
3659332,B00Y3VO332,5,"Great markers
Much better than chalk Great markers Much better than chalk"
3659333,B00Y3VO332,5,These are great! The tips are reversible for bold and flat writing. Even comes with extra tips. The bold worked better for me. I used chalk paint to paint some wood stars then used these markers to write names to make ornaments. Great variety. Exactly what I needed
3659334,B00Y3VO332,5,Worked well on my chalkboard and erased easily.  Like that they each have two different types of tips. Nice!
3659335,B00Y3VO332,5,My daughter LOVES these. They work great on our chalkboard. They wipe clean with a damp rag. They work great on our chalkboard
3659336,B00Y3VO332,2,Stains chalk board paint very easily Two Stars
3659337,B00Y3VO332,5,What an amazing product!! These chalk markers served their purpose well for me as I needed them to show up on a black piece of foam board. The color is so vibrant and consistent. I literally wrote with these chalk markers as if I were using a pencil; it was so small org and easy. I whipped up this foam board for my daughter's 1st birthday. Vibrant & Easy
3659338,B00Y3VO332,5,"I've only tested them and have not used them on a project nut colors are great and seems like they will work very well, ... not used them on a project nut colors are great and seems like they will work very well"
3659339,B00Y3VO332,5,Awesome chalk markers Five Stars
3659340,B00Y3VO332,5,"First time using them last night and I absolutely love them. The color is bright and applies easily. The tip didn't seem to gunk up at all. I only used the red and the green so I can't speak to all of the colors just yet, but I can't wait to use the gold and the silver!! Love them!"
3659341,B00Y3VO332,5,Great pens Five Stars
3659342,B00Y3VO332,1,The pens have great color and I was excited to get them to use on my chalkboard for my granddaughter. One use and it ruined my chalkboard. Most of it is stained and some won't even come off. I'm very disappointed. I will never use these again! Stained chalkboard
3659343,B00Y3VO332,5,these are a great price and the colors are great. Five Stars
3659344,B00Y3VO332,5,These chalk markers are really great!! The colors are nice and bright and they look wonderful. The customer services from this company is outstanding! Buy these markers if you want high quality!!
3659345,B00Y3VO332,5,I ordered these to write on my beer tap handle which has a glossy black surface. Amazing!  These work awesome and wipe right off of a smooth surface. Great chalk markers
3659346,B00Y3VO332,4,"Markers worked. The gold looks more like a bronze. Otherwise, they worked quite well. Chalk markers"
3659347,B00Y3VO332,5,"Loved my markers. Two notes to add, wish they didn't have the indention inside the cap--caused me to mess up the tips. (You could provide spare tips to alleviate this.) Also, wish it came with a back up white marker, it's the color primarily used on chalkboards. Loved my markers"
3659348,B00Y3VO332,5,Thank you. My son will love these for Christmas. My son will love these for Christmas
3659349,B00Y3VO332,5,Wonderful chalk markers. I've never seen a gold or silver and these fit the bill. I need more of these with a super fine tip now! Excellent quality!
3659350,B00Y3VO332,5,"They actually work really well on desks, white boards, lab tables, etc  and are much less messy than regular chalk.  Plus the colors are more vibrant and easy to see.  If others are looking for something other than Expo to write on desks because they don't stain and wipe off easily/quickly with damp towel. Works Great!"
3659351,B00Y3VO332,5,Got them really quick and they work just like they are supposed to. Love the colors that come in the package. I bought these as a gift for someone. Got them really quick and they work just like they are supposed to
3659352,B00Y3VO332,1,"The silver and gold ruined my chalk board.  In addition, the colors do not fully erase from my board One Star"
3659353,B00Y3VO332,5,"Great colors, easy to use, but little bit difficult to clean Five Stars"
3659354,B00Y3VO332,5,"Shipped fast and work great for our family calendar on the fridge! Had an issue with one of the markers and great customer service! Prompt response and resolved the issue immediately. Love the gold and silver markers, help to make the calendars pop with snazzy accents to my drawings! Highly recommend!! Awesome markers for family calendar!"
3659355,B00Y3VO332,5,These are great! Five Stars
3659356,B00Y3VO332,5,"These markets are vibrant and are so much cleaner than chalk. They are easy to write with.
I use windex to clean the marker off the chalkboard and it cleans off quite well.
Customer service from this company is excellent. They email to make sure you received the markers in a timely manner.
Highly recommend! A cleaner, more vibrant, option for chalkboards!"
3659357,B00Y3VO332,4,"I was excited to try these out. I've tracked lots of different chalk on my blackboard. These are easy to use, write wonderfully & great instructions. But, they don't erase well. As shown in picture, you can see my turkey artwork. Hopefully after a few drawings it will start to blend in a bit.

Update: Mr. Clean magic erasers COMPLETLY clean away the marker!!! Easy to Use, Slight color left behind"
3659358,B00Y3VO332,4,"These look like really nice markers. They were bought as a gift for my son's girlfriend, to use for her Baby Board. I will ask her how she likes them when I see her as she won't be moving into my son's house until her current lease is up.
The color look amazing, though! Bought for a gift"
3659359,B00Y3VO332,5,Such a great product! Works great and loved the extra gold and silver markers that came with it! Perfect colors for the holidays! Great product!
3659360,B00Y3VO332,5,Amazing products. Love how bright and vibrant the colors are and how durable they are. We used them from 4 years old child to a 40 year old adult and we all loved them. You can use them on paper and on a chalk board. Hit the add button
3659361,B00Y3VO332,5,"These are AWESOME!  Have used them everywhere from chalkboards to dry erase boards to advertise for upcoming events in the company I work for.  Easy to use!  When using on chalkboards, they aren't easy to erase, but I have used Mr. Clean Magic Erasers and they have come off...not sure if the Mr. Clean will change the color on a black chalk board though. These are AWESOME! Have used them everywhere from chalkboards to dry ..."
3659362,B00Y3VO332,5,"Love my new chalk markers! Clear instructions. Writes brightly. Thank you, Blami Arts! Great chalk markers!"
3659363,B00Y3VO332,5,Very happy with the way they looked and worked! Easy to use. Five Stars
3659364,B00Y3VO332,4,"Easy to write , turns out beautifully. Only flaw is tht it doesn't erase easily. I use the white chalk marker and got a damp cloth and it didn't wipe away. It fade after scrubbing really hard. Please let me know if there is an easier way to erase. Other than it writes well. Easy to write"
3659365,B00Y3VO332,2,Chalk markers do not remove well from this calendar. Two Stars
3659366,B00Y3VO332,1,"There are two markers in this box that are labeled 'chalk', but are not meant to be used on a chalkboard. Very disappointed in this since I now have a ruined chalkboard. Not sure why they would do this, but I'm not happy about it! Some of this chalk is not actually chalk"
3659367,B00Y3VO332,1,"These chalk markers ruined a set of 8 mini chalk boards. I used the markers to make ""menu"" signs, and tried to erase after 5 hours. They did not erase with water, soap, or any other cleaning solutions. I will need to throw away the boards. Also, I know the problem was with the markers and not the chalk boards, because I have used these boards for 2 years with CraftSmart chalk markers and those erased perfectly.  I only switched to Blami for the extra colors, and now wish I had not! Do not erase - ruined all chalk boards!"
3659368,B00Y3VO332,5,"Easy to use, vibrant colors, great color selection. Lids can be tricky for children to put on without damaging the tips. Easy to use"
3659369,B00Y3VO332,5,Love how these work! Five Stars
3659371,B00Y3VO332,5,"So fun! I bought this for the chalkboard at my job and it's awesome! Easy to use, and easy to clean.
Definitely makes the office environment brighter. So fun!"
3659372,B00Y3VO332,5,Shows up great on black magnetic calendar. Easy to use and cleans up nicely on calendar. Five Stars
3659373,B00Y3VO332,4,Work great. The gold marker is a bit harder to erase after drying. Four Stars
3659374,B00Y3VO332,4,"These work great!  However - the silver and gold are more permanent, there is only a small warning and we discovered this only after my daughter had used them on her chalkboard. These work great! However - the silver and gold are more ..."
3659375,B00Y3VO332,5,great Five Stars
3659376,B00Y3VO332,5,"Fantastic markers. Closer to paint markers than chalkboard, but higher quality than any others I have come across and exactly what I needed to create big signs on chalkboard paper. Fantastic Paint Markers"
3659378,B00Y3VO332,5,"What an exciting classroom discovery!!! My students love the look of these chalk markers, and I have started using them on file cabinets, windows and other surfaces, too. They're so easy, clear to read, and washable. All the teachers who see my objectives posted in these bright colors want me to order them a pack! Definitely my discovery of the year! My students love the look of these chalk markers"
3659379,B00Y3VO332,5,"Love these, and their ease of use. Loads of colors. A little hard to erase off of my chalk board. Not sure if it is the product or the chalk board quality. I had to erase it with acetone. Will be repainting my chalkboard to see if it helps. Loads of colors for a great price"
3659380,B00Y3VO332,4,"The gold and silver are beautiful but not good for a small craft chalkboard. Very hard to clean off, scrubbed a portion of the board off trying to clean it. The colors are much easier to clean. The flow is nice, the tips are nice. Easy to use and very pretty. Beautiful and easy to use"
3659381,B00Y3VO332,5,Love these markers. We're using them  on an LED board and the colors are fantastically brilliant. This was a wonderful purchase and the company was speedy in delivery! Love these markers!
3659383,B00Y3VO332,5,They work great!!  A lot cleaner than traditional chalk. They work great!! A lot cleaner than traditional chalk
3659384,B00Y3VO332,5,The colors are bright and long lasting.  Better than expected! Great product!
3659385,B00Y3VO332,5,"Awesome product!  Metallic colors are permanent, FYI. Awesome product! Metallic colors are permanent"
3659386,B00Y3VO332,5,Love the colors and that you can change the tips by flipping the tip over. Also very easy to clean with water and dry cloth. Great chalk markers!
3659387,B00Y3VO332,4,These work great for crafting and doing projects. Would order again. Four Stars
3659388,B00Y3VO332,4,"I love the chalk markers, they are so fun!  My grandkids will love them when they come home for Christmas!  Only down side I had was when I put the cap back on, you have to guide the marker in exactly because if you ""jam"" it in cap, it can catch on sides of marker and distort your future writings with marker. Love the markers!"
3659389,B00Y3VO332,4,I bought for a friend Four Stars
3659390,B00Y3VO332,4,"These markers work very well. Same issue I had seen others post about, the gold and silver do not wash off, or leave ghosting behind. Windex helps, just be careful where you use the metallic colors if you need to reuse the surface. These markers work very well. Same issue I had ..."
3659391,B00Y3VO332,4,Several of the marker tips were frayed. Colors are vibrant. Gold marker is very hard to remove from chalk board Several of the marker tips were frayed. Colors are ...
3659392,B00Y3VO332,5,These markers are awesome.  Lots of great colors and comes off easily with damp rag!  Love it!! Works great! Love the choice of colors
3659393,B00Y3VO332,5,
3659394,B00Y3VO332,5,The chalk markers work great and cleanup easily too! The kids loved them! Five Stars
3659397,B00Y3VO332,4,"Used these to decorate a van during a recent race.  Bright vibrant colors, easy to write with and super easy to clean up afterwards.  My only complaint is the cap on the markers.  Had problems with the caps staying on and at times damaged the tips of the markers. Easy to use and clean up"
3659398,B00Y3VO332,5,Great product Five Stars
3659399,B00Y3VO332,5,"Very vibrant and easy to use.  There are a few replacement felt heads included in case one is damaged, etc.  Thry dry very quick when you write/draw so if you want to blend, act fast! Very vibrant and easy to use"
3659400,B00Y3VO332,4,They are beautiful. Being a newbie card maker I experimenting with how to use them. That is why only the four stars. I like them
3659401,B00Y3VO332,5,"I wrote a previous review on these markers which included the statement below.
""I messed up the tips on two of them because of the cap design. If you don't have the cap at the correct angle when capping the marker the cap splits the tip.  I give it three stars because of the cap design.""
My quote caught the attention of Blami Arts, which surprised me. They contacted me and said that they had used my suggestion and changed the cap design and offered to send me a new set free of charge. I accepted their offer and they have changed the cap design and I have to say the new cap is excellent! I originally gave this product a 3 star rating but have changed it to 5 stars based on the new cap design and the excellent customer service I received. I have not ever had a company contact me, use my suggestion, or treat me with such respect.
The markers are excellent markers for nonporous surfaces, they are bright and easy to use. The price is excellent! Revised review."
3659402,B00Y3VO332,5,Very nice product!  Works very well! Five Stars
3659403,B00Y3VO332,5,"Beautiful, rich colors. The pens write smoothly and the lines don't bleed. I've used them in a chalkboard and chalkboard paper. I plan to give them as gifts now that I've tried them. Better than expected."
3659404,B00Y3VO332,5,The colours are SO bright and vivid! They're PERFECT for posters  of any size for any reason! Awesome chalk markers!
3659405,B00Y3VO332,5,"These chalk markers work really well. I have used them for signage at my business. They work great for any art/writing on windows, mirrors, and they create wonderfully bold lines on chalkboard. I haven't tried removing the writing from my chalkboard after it dried completely, but it comes off of windows extremely easily. This stuff looks so much better than regular old chalk writing! Works well!"
3659406,B00Y3VO332,5,"GREAT CUSTOMER SERVICE!!! One of chalk pen was defective. The whole box was returned and they replaced a new one at no cost. I have been a loyal amazon customer for years, and this seller Blami Arts has far exceeded my expectation. They responded me in a promptly manner. With all said, this is great chalk markers, good quality and vibrant colors. I will surely return to buy more in the future! Great Product and Excellant Customer Service!"
3659407,B00Y3VO332,5,Thank you prompt shipping and just as described Five Stars
3659408,B00Y3VO332,5,Vibrant colors that look fantastic on my kitchen chalkboard! Five Stars
3659409,B00Y3VO332,5,"After buying several other brands of markers specifically for my black marker board, I decided to give these a try. The colors are vibrant and show up beautifully against the black, and I'll probably donate all the others to Goodwill. These are by far the best. The colors are vibrant and show up beautifully against the black"
3659410,B00Y3VO332,5,"Applies smoothly like paint. Looks and behaves like chalk. On paper, creates interesting effects like chalk or pastels. Writes on glass and dry erase boards. Erases easily and doesn't seem to bother people who are bothered by the smell of dry erase markers. A new favorite"
3659411,B00Y3VO332,5,Great colors and work very well! Five Stars
3659412,B00Y3VO332,5,Awesome Product! Colors are bright and beautiful. Thanks You! Awesome!
3659413,B00Y3VO332,5,These chalk markers are great! Vibrant colors that look awesome on a blackboard or dry-erase board. Five Stars
3659414,B00Y3VO332,5,These are amazing! I highly recommend these. The colors are bright and vibrant. They also last along time. I do art on chalk walls all the time. And my pens are still full of ink. Five Stars
3659416,B00Y3VO332,5,"Neat, the pens write really well! Five Stars"
3659417,B00Y3VO332,5,"Theses pens are really nice.. work well.. and are easy to clean up with her a little water..
Great price point for what you get..  I bought these to use for my office just for fun.. Theses pens are really nice.. work well"
3659418,B00Y3VO332,4,"Nice markers. Don't stick well on glass. Beautiful, nice points. Got for my dog's hair for Halloween"
3659419,B00Y3VO332,5,These are the best chalk I've had the pleasure of using. Much better than regular chalk as you can do so much more with them. Especially helpful that you can write smaller than regular chalk will allow These are the best chalk I've had the pleasure of using
3659420,B00Y3VO332,5,Love them!  They write so well on chalkboards and the colors look amazing. Love them! They write so well on chalkboards and ...
3659421,B00Y3VO332,5,Works as expected. Nice price. Nice price.
3659422,B00Y3VO332,5,Fantastic!  Bright colors stand out clearly on our black board. Awesome product!  Best I've used.
3659423,B00Y3VO332,1,"I bought these chalk markers to use for work. However they do not erase at all. I tried using soap and water, I even tried using a cleaner to get it off with a rag ,nothing work now I have to paint my entire don't buy these markers there not any good! If I could give negative stars I would! THEY DO NOT ERASE!!!"
3659424,B00Y3VO332,5,Really enjoying my new markers. Love the vibrant colors. Love the vibrant colors
3659425,B00Y3VO332,5,These are great! Five Stars
3659426,B00Y3VO332,4,"Decent chalk markers, with lovely colors that are vibrant. The negatives are: the gloppiness that you must get going every time you use a marker to start the flow of chalk; the tendency of many of the markers to stain the chalkboard if not washed off within 24 hours; the permanent markings of the metallic markers (both silver and gold have ruined sections of chalkboard and cannot be removed); tips that are at best slightly frayed and at worst breaking and stringing out in many directions.

I wanted to love these, but because they are so messy, I limit their use to mom only, and even I tend to avoid using them because they can stain the chalkboard. They are easily removed with a wet towel, but if writing has been up for more than 24-48 hours, distinct shadows remain behind after washing. I've had to stop using any towel in the kitchen as the chalk stains towels. OK markers, not for casual household use."
3659427,B00Y3VO332,5,"They write vibrantly and beautifully! They clean off easily.  Got a lot of compliments!  I used these on my ""Board Dudes 17"" x 23"" Chalk Board with Oak Trim"" Chalkboard.  Very happy with both! Beautiful color, easy to use!"
3659428,B00Y3VO332,5,"I am very satisfied with this product!  These markers write smoothly, erase well, and are not too messy (although make sure the cap is on when you shake them!).  The colors are vibrant and look great against my black chalkboard.  It is also worth noting the excellent customer service I received when one of my markers was damaged. I am very satisfied with this product"
3659429,B00Y3VO332,5,work great! Five Stars
3659430,B00Y3VO332,5,"Great chalk markers--I use them on my glass window, whiteboard, and chalkboard in my classroom. Color is rich and bight, very opaque. Great chalk markers--I use them on my glass window, ..."
3659431,B00Y3VO332,4,"Worked great, as expected, would buy again... Four Stars"
3659432,B00Y3VO332,5,The chalk paint gives a nice smooth line and delivery was prompt! Five Stars
3659433,B00Y3VO332,2,"Gold and silver are not for chalk board they don't wipe off other colors are fine.
The tips are plane standard size no fine points or wide for fancy writing.
Also need water to clean chalk off board Little messy for kids"
3659435,B00Y3VO332,5,Love these on my black dry erase board. Very vibrant. easy to erase with a dry paper towel. I did use a bit moisture in the metallic colors. They arrived quickly. One didn't work but that is probably very unusual. The company promptly replaced it. I will definitely buy from them again. Great
3659436,B00Y3VO332,5,Love these markers!!!  The colors are super vibrant.  Great customer service from this company.  Will definitely continue to do business with them!!! Love these markers!!!
3659437,B00Y3VO332,5,Great Markers.  Work very well.  Pretty colors.  Tip of marker works very well. Great markers.  Vivid colors
3659438,B00Y3VO332,5,"I was worried they would be difficult to use.  Much to my surprise, if you follow the directions which are easy in themselves, all is good.  Lots of different colors.  They actually look great on my pantry storage jars Love these"
3659439,B00Y3VO332,4,"If you plan on making your own chalkboard using wood, make sure its for a permanent project. it doesn't wash off completly. the colors are perfect. very happy with colors the colors are perfect. very happy with"
3659441,B00Y3VO332,4,Great markers! Four Stars
3659442,B00Y3VO332,5,I love this product! I wish they had more colors. They worked exactly like I needed for my son's birthday chalk board I made using a black canvas. And when I messed up it came right off the canvas with a wet cloth. PLEASE PLEASE make some more colors. Preferably a dark blue and yellow. The neon yellow didn't work for my son's theme. LOVE!!!
3659443,B00Y3VO332,5,quality chalk pens! 2 thumbs up Five Stars
3659444,B00Y3VO332,5,Great! Bold colors and love that I can reverse the tip to something more narrow :) Five Stars
3659445,B00Y3VO332,1,Save your $!!!! If you purchase these be sure to purchase chalk paint as well because the gold & silver should be labeled as permanent marker! Save your $!!!! If you purchase ...
3659446,B00Y3VO332,5,This is great stuff!! The colors are very true. If you follow the directions they are easy to use. Five Stars
3659447,B00Y3VO332,4,"Nicely packaged and quickly delivered. Having the option to switch the tip is very nice. Colors are very bright, was hoping the yellow, pink and green would not be as neon as they turned out to be. The gold and silver do not erase, so make sure you know exactly what you want to write as you will not be able to wipe it off neatly. Nicely packaged and quickly delivered"
3659448,B00Y3VO332,1,"So the markers go on beautifully, but definitely not for chalkboards. I guess I should have read a bit more about them, I just figured it was safe to assume that chalk markers worked on chalkboards... call me crazy... very disappointed and confused as to what makes them ""chalk"" markers. Attached is a photo of my test board- the word ""show"" has been erased with water and then windex. So the markers go on beautifully, but definitely not for chalkboards"
3659449,B00Y3VO332,5,The markers are really groovy.  I bought them to use on chalkboard paper because regular chalk looked messy when used and then erased.  The colors look vibrant and when wiped off with just water they come off easy without a trace.  Very nice! I dig 'em
3659450,B00Y3VO332,4,"Love the brightness of the chalk
markers. Only issue is the gold marker is really hard to take off. Other colors that I have tried so far were not bad to erase off the board. Just a simple swipe with a cloth or even your hand :)
I haven't tried the silver, but I'm guessing it might have the same issue as gold. We will see. Others are perfect though.
Tip: I wouldn't pair it with some of the cheaply made magnetic boards out there. Gold sucks others are great"
3659451,B00Y3VO332,5,"Very bright markers, dry fast and cover lines completely. The gold and silver are shimmery and opaque. I wish they made fine line chalk markers as well..maybe I have to research more  Awesome markers."
3659452,B00Y3VO332,5,Great working quality markers.  Colors are vibrant.  I use on a flat surface chalk board and glass.  Take heed the directions on using only non porous surface otherwise the chalk marker will not come off easily if at all.  Also GOLD AND SILVER bonus markers really should apply this. Great working vibrant & quality markers. Great value
3659453,B00Y3VO332,5,"Perfect chalk markers for my project! Easy to use and vibrant colors. Recycled a rusty old fridge into a beer fridge with a keg inside. Painted it with chalkboard paint and added a duct tape border. Once the tap is set up we will list the ""beer on tap"" on the door. Fun project! With the holidays I'll be using the markers on mirrors and windows too! Love that I had 2 tip options to choose from. These chalk markers are fantastic!"
3659454,B00Y3VO332,1,"These liquid chalk markers are impossible to get off of chalk boards.  I used them on mini chalk boards for my classroom as well as a chalk board calendar.  After using numerous products, I put the markers away and will not use them again, they ruined my boards. Very Disappointed"
3659455,B00Y3VO332,2,"The Free Gold and Silver Markers are not to be used on chalkboards.  I ruined a wedding present because I cannot erase the Gold Chalk Paint from our ""Welcome Guests""  ChalkBoard.  I've tried removing the gold chalk with water, abrasive sponges, paint thinner, but nothing will remove it.  The only warning is in small print and it's not obvious that the GOLD and SILVER are not to be used as Chalk.  Blami should omit these useless markers and include 2 extra white markers. Gold and Silver markers are NOT to be used on chalkboards or any porous material."
3659456,B00Y3VO332,5,"These markers are super cool.  I let my kids draw on a window of our home with them and they are perfect for that.  We do holiday designs or just doodle.  The colors are vibrant and even if the images are on the window for weeks, it easily cleans off with window cleaner.
We make different are projects with these. We did some art about 10 months ago on tin foil.  It was super fun to experiment.  We didn't frame the tin foil art or anything -- just left them sitting in our art pile and they still look nice.
I imagine these would be wonderful for a business that advertises on their windows or who had chalkboard signs or menus. Perfect if you need something temporary and durable"
3659457,B00Y3VO332,5,"Great markers, perfect for any style chalkboard. The tips are a bit sensitive but the package gives you that warning. Would buy again. Perfect"
3659458,B00Y3VO332,5,These make me wanna draw stuff! Fun to use and great color. Noice
3659459,B00Y3VO332,5,"The markers wrote very clear, smooth and pretty! They cleaned off well which doesn't always happen with this type of product. They were fast on shipping too!! I appreciated the reasonable pricing. smooth and pretty! They cleaned off well which doesn't always happen ..."
3659460,B00Y3VO332,5,Easy to use... clear and fun to create just about any design! Five Stars
3659461,B00Y3VO332,5,Love these Chalk Markers. Just remember if you use the brown or darker colors you might not see them as clearly on black background as you might want to. Otherwise I love these markers. The possibility that you can change from marker to chisel marker is great. I am already working on my Halloween projects. Great purchase
3659462,B00Y3VO332,5,I accidentally used the silver and gold before I read that they are permanent :/ So they are :) But they all work great and I love them! I just need to learn to read before I use things! Great Markers!
3659463,B00Y3VO332,5,This was EXACTLY what I was looking for. It's the cleanest way to use chalk. It writes easily and erases the exact same way. I will never go back to using regular chalk again. I use it to maintain a chalkboard calendar of my crazy schedule. Now I can finally read it. Thank you! Best chalk- clean and easy
3659465,B00Y3VO332,1,They are not as bright as I hoped. I can barely see them on chalkboard. Really disappointed. Really disappointed.
3659466,B00Y3VO332,5,Great markers and colors. Perfect for my Halloween decor project. Five Stars
3659467,B00Y3VO332,5,"Great, wiped off clean after I used on the chalk boards. Didn't leave any residue and only needed water to wipe clean. Love them!"
3659468,B00Y3VO332,5,"I ordered these markers to use at my 40th Birthday party.
We used them to write our names on our wine glasses and beer mugs!
I followed the instructions on the box to prep the markers and they worked fabulously!
We had so much fun that the drawing continued onto the house windows!
The next morning the clean up was quick and easy!
Once ordered they were delivered quickly!
Thank you! Fun Markers for easy Wine Glass designation"
3659469,B00Y3VO332,4,"Second review, markers are great, speedy delivery.  Need to be left alone now! markers are great, speedy delivery"
3659470,B00Y3VO332,1,it said you could use on nonporous surfaces and that is not true! it stains chalk board paint period. One Star
3659471,B00Y3VO332,5,Great product just as expected! Five Stars
3659472,B00Y3VO332,5,"I ordered the set of 8 originally. The colors were bold, easy to clean. Only one issue, the were dripping. So I didn't even have to contact the company. I already had an email from them asking about the product quality. I sent an email telling them my issue. They instantly turned around and sent me the 12 pack at no cost, and had it shipped to me within a couple of days! Wow! It was so great to work with a fantastic company, and I have no issues with these new markers! I am a private music teacher, so I travel with my markers and white board. I teach small classes and private lessons. I also use them at home on my chalkboard calendar. They don't have the awful chemical smell like dry erase markers, and they don't leave a dusty mess like chalk. It's the perfect product! It's easy to just wipe away.  I would definitely recommend these to anyone. They're so versatile. I'm excited to draw window displays for the holidays! I'm even more excited to see what new products this company has coming out! Great product! Even greater company!"
3659473,B00Y3VO332,5,terrific and easy to use Five Stars
3659474,B00Y3VO332,5,Great liquid chalk pens! They hold their shape well over use. Five Stars
3659475,B00Y3VO332,5,Given as a gift and very well-received! Excellent
3659476,B00Y3VO332,5,These are such a great alternative to regular chalk!! No residue and so easy to wipe off if you make a mistake! Love them!
3659477,B00Y3VO332,2,"Very bright colors. Tips chiseled within the first two days of using. Also, if you plan on using on a green classroom chalkboard be careful because a few colors do not erase. Very bright colors. Tips chiseled within the first two ..."
3659478,B00Y3VO332,4,"I bought these to make chalkboard signs for the first day of school. They do leave a bit of a shadow on the chalkboard, but I thought they might and I didn't wash it right away. Using a magic eraser helped some, but I wouldn't recommend using them if you are worried about it staining. but I wouldn't recommend using them if you are worried about it staining"
3659480,B00Y3VO332,4,Markers work great however they do let a lot of ink out while writing and need a few minutes to dry as they smear easily. Markers are about the size of a large highlighter. Lots of chalk markers at craft stores aren't cheap so this was a great deal! Great for price!
3659481,B00Y3VO332,5,Love love these markers like having the shiny options great price recommend purchasing Chalkboard shining markers
3659482,B00Y3VO332,5,Love these!! Would buy again! Five Stars
3659483,B00Y3VO332,5,Worked out great.  Used the markers to write on balloons. Worked out great. Used the markers to write on balloons
3659484,B00Y3VO332,1,Markers would not erase cleanly from chalkboard. Some colors worse than others. Used up six Magic Erasers after damp cloth failed to remove writing and drawings. Boxed them up and ordered real chalk. Not as advertised
