,asin,overall,review
3922352,B016XTRBIU,4,After several attempts by the printer to align the cartridges it now seems to be working without issue.  For the cheaper price to have a little bit of extra work is probably to be expected.  At half price of genuine hp it is probably worth it A little extra effort probably worth the savings
3922353,B016XTRBIU,4,"Works as advertised. Great replacement at a great price.

Only -1 for a little leak that I had in one of the cartridges. Great replacement at a great price"
3922354,B016XTRBIU,5,working great Five Stars
3922355,B016XTRBIU,1,"Black ink cartridge - purchased two of them. One printed blank pages. Second one printed light & blurry, not legible. Leaked ink, before I could get it in the printer.
Stick with name brand name, not knock offs. Black ink cartridge - purchased two of them. One ..."
3922356,B016XTRBIU,5,They worked great !! Thank you Five Stars
3922357,B016XTRBIU,1,Received promptly. Fits in the slots. Unfortunately it doesn't print. Useless as replacement cartridges for my HP Officejet 6500 Useless as replacement cartridges for my HP Officejet
3922358,B016XTRBIU,5,"Seems great so far!  Catridges went right in, no leaking and printed fine no errors or anything!  First time i ordered non hp catridges and will def be ordering again!! Seems great so far"
3922359,B016XTRBIU,5,These ink cartridges work great! Very happy with the quality at a great price! Five Stars
3922360,B016XTRBIU,5,"I was nervous buying from a company I wasn't familiar with but I was very happy with everything. Shipping was fast, it was packaged very well and has worked perfectly. Very satisfied"
3922361,B016XTRBIU,5,Cartridges work fine - will be ordering another set soon... Good stuff!
3922362,B016XTRBIU,5,"Fast delivery, very good ink, no problelms, will be happy to reorder from you again very good ink, no problelms"
3922363,B016XTRBIU,5,Great product...great price! Five Stars
3922364,B016XTRBIU,1,As described by others who have purchased this product ( I have an HP Office Jet 6500) the black ink does not fit. The product description however states that it does. Wiping the chip off with alcohol and a cotton swab is not a solution. I would not buy from this company. Does not work in my HP Office Jet 6500
3922365,B016XTRBIU,4,was O K Four Stars
3922366,B016XTRBIU,4,"At first my HP printer did not recognize the cartridges. After re-installing them, they worked. Print quality is quite good. Print quality is quite good."
3922367,B016XTRBIU,5,thanks Five Stars
3922368,B016XTRBIU,5,"No problems, printing perfectly. Five Stars"
3922369,B016XTRBIU,5,"Cant tell the difference from that expensive ink, great product! Just As Good as The Expensive Ink"
3922370,B016XTRBIU,5,Saved $60 and so far they work perfect! Five Stars
3922371,B016XTRBIU,5,Great item. Timely shipping. Five Stars
3922372,B016XTRBIU,5,"Best cartridges yet! It was the first set I ever installed where I didn't get ink on my hands, and also the first non-HP cartridges that my printer instantly recognized. I will definitely buy these again. Best cartridges yet"
3922373,B016XTRBIU,5,These work great with our printer. Five Stars
3922374,B016XTRBIU,5,Great product for the price! Five Stars
3922379,B016XTRBIU,5,"This is a great product.  I use them and have been able to keep my older HP printer going for years.  The colors come out great and the whole set of cartridges is just a fraction of the cost of HP cartridges.  But they work great.  Just remember to remove all the plastic off the outside of the cartridge because there is a little air hole and it has to be free in order for the cartridge to work. Great Cartridges,  no problems, a fraction of the cost."
3922380,B016XTRBIU,5,Works great in HP officejet 6500A. HP 6500A
3922381,B016XTRBIU,5,"I was so ticked off when I had to buy HP toner and it was going to cost me $90 from the local office store. I found this gem of a product for $10 and thought I would give it a try. I installed them, ran cleaning cycle and printed perfectly. No more $90 toner for me! Worked perfect."
3922382,B016XTRBIU,4,"The color ink printed beautifully. The black ink never worked and leakd on my printer and hands a bit.  The instructions say to contact the seller through Amazon but there is no contact seller options so I was not able to contact the manufacturer.  I was really hoping this would work but no luck.
Update. They happily sent a replacement which prints perfectly. Really worth the hassle for the price difference. If you need to return seal in plastic bag because mine leaked through the cardboard box oops Took two tries but worth it"
3922383,B016XTRBIU,5,Thanks Five Stars
3922384,B016XTRBIU,5,The price was right and the pack was sent very quickly. Very pleased. Very pleased.
3922385,B016XTRBIU,5,"Delivery was super fast, cost is extremely reasonable and cost effective. I will definately buy all my ink from this vendor in the future!! Great Purchase"
3922387,B016XTRBIU,5,Excellent quality and GREAT customer care. The BEST ! Great Ink !
3922388,B016XTRBIU,4,easy install.  just what i needed at a great price. easy install. just what i needed at a great ...
3922389,B016XTRBIU,4,"I have ordered other non oem ink before and they did not click into place properly. These did and work fine.  A heck of a lot cheaper than the hp brand.  Not much else to say. good product, great price"
3922390,B016XTRBIU,5,Performs as good as the original cartridges. Good value. Five Stars
3922391,B016XTRBIU,5,"This ink pack (for my OfficeJet 6500) worked exactly (no difference at all) the same as a pack of HP branded ink.  I installed the cartridges, ran a head cleaning (standard procedure), and they passed every test.  The print quality is no different than before, but the cost was MUCH less expensive.  This is my new source of printer ink going forward. A MUCH better deal for ink refills...same quality, less cost."
3922392,B016XTRBIU,5,So cheap in price but great in quality. Will never buy HP again Better than HP
3922393,B016XTRBIU,5,didnt fit One Star
3922394,B016XTRBIU,1,"Liked it out of the box & on my phone. Slim like I wanted. Fast forward 2 hours. Dropped my phone and the screen shattered. I have never had a screen shatter, and i drop my phone more often than I would like to admit. So, I'm very disappointed. Wish I had left my other case on it now. It wasn't much bulk savings at all. Not worth the damage. Liked it out of the box & on my phone"
3922396,B016XTRBIU,5,"I feel compelled to leave a review on this purchase.  I've had poor success in the past using budget inks.  But, this ink for my HP6500 printer performs flawlessly.  Installation was easy.  The printer does give a message that the ink is non-HP ink, but, just press OK, and move on.  The printer automatically went thru a quick cleaning cycle, and from the very first print, the colors are perfect.  No discernible difference from the previous HP OEM ink.  I haven't installed the Miroo black ink yet, since the HP ink is still mostly full.  I will definitely buy again. I've had poor success in the past using budget inks"
3922397,B016XTRBIU,5,Very happy with the cartridges.  Saves a lot of money verses hp.  Use the clean printhead step with printer first.  Great quality. Very happy with the cartridges
3922398,B016XTRBIU,5,These are AWESOME inks. I have been using the for 2 weeks without any problems. The color quality is superb! Best inks for the money!
3922399,B016XTRBIU,5,Fantastic! I saved $60 and so far have had exactly the same printing that I would with the HP ink. I will definitely be buying these from now on! Thank you for making such a superior product as an affordable price! Superior product for an affordable price!
3922400,B016XTRBIU,5,These work perfectly in my HP 6500A Plus. Will definitely buy again. Perfect
3922401,B016XTRBIU,4,This product worked just fine. I had no issues. The package was good. The shipping was good. Four Stars
3922402,B016XTRBIU,1,"I ordered this cartridge ONCE and while they initially installed and worked like OEM, after a week of light printing (a few sheets here and there) the colors stopped printing all together. I opened the cartridge bay to investigate and found the MIROO XL black tank COMPLETELY EMPTY and the resting position of the cartridge sled (all the way on the right) completely SOAKED with all the ink that leaked out of the black cartridge! What's EVEN WORSE is that the shear volume of the cartridge leaking has destroyed the ability for the printer to do its normal operating functions and has  completely short circuited all three of the color cartridges. BASICALLY MIROO 920 INK CARTRIDGES DESTROYED MY OTHERWISE AWESOME (and expensive) HP OfficeJet 6500A Plus printer! DO NOT BUY, BLACK CARTRIDGE LEAKS TILL EMPTY AND DESTROYS PRINTER!!!"
3922403,B016XTRBIU,5,Worked perfect on my printer Five Stars
3922404,B016XTRBIU,4,"It seems to work well. Color is true and print is clear. It was a pain in the neck to get my older HP printer to work with them. I ended up having to download the latest firmware. On older printers (mine is 3 years old), HP had hard restrictions on the use of non HP ink. I think they lost a lawsuit or something because on the newer printers there is no problem other than a warning message (my wife has a new
HP printer and generic ink worked from day 1). In short, if you getting a ink error message, download and install the latest firmware/software for your model printer (you'll need to be direct connected to the printer) and it will likely fix the problem. Took me about 2 hours to get it all worked out, but should be good to go from now on out. but should be good to go from now on out"
3922405,B016XTRBIU,5,These worked great! Great!
3922406,B016XTRBIU,5,"Great price, works perfectly. Good Value"
3922407,B016XTRBIU,5,"Great product. You cant go wrong with this, work like a charm Five Stars"
3922408,B016XTRBIU,5,"Awsome product, will buy again! Five Stars"
3922409,B016XTRBIU,5,Product works well. Great customer service. Thank you! Great customer service
3922410,B016XTRBIU,1,Black ink leaked when I opened it LEAKY INK
3922411,B016XTRBIU,5,Works great.  Can't bear this price Excellent quality  for price
3922413,B016XTRBIU,5,"Turned out I refiled my old HP cartridges and got through the summer. Hp 6500 has a way of making life difficult when you refill their cartridges. It would not ""align"". I installed theses. The printer acknowledged that these were not HP cartridges and even so, went through the set up successfully. They print just fine. any thing changes I will update my remarks. Great price for non HP"
3922415,B016XTRBIU,1,"Directions said to pull off yellow tab, no tabs on product. Difficult to use, had to punch hole in place where tab was supposed to be to get it to work. WI'll not order again. Directions said to pull off yellow tab, no tabs ..."
3922416,B016XTRBIU,5,"It is good as alternative, less expensive and good value. Five Stars"
3922417,B016XTRBIU,5,Worked right out of the box. Glad I got these. Glad I got these
3922418,B016XTRBIU,5,"Was not sure what to expect. Have not had much luck before trying this type of refills. But the reviews were or seemed to be ok,in this world where people try to crap on everything for fun. So my experance is surprise, why, because the refills do really work as they say and at a very nice price compared to HPs prices. If this continues then I am in for more. Now I will say this, really a great product, keep the faith and good work going. thank you setting the mark high..... Surprise"
3922419,B016XTRBIU,1,I tried 2 of theses they worked very poorly.  Smeared very badly. JUNK!!!
3922420,B016XTRBIU,5,"Works great like OEM ink cartridges  ,and you can not beat the price, Great value"
3922421,B016XTRBIU,5,"I recently purchased this item but the black ink was not printing correctly (poor quality - dark in some areas and very light in others).  I contacted customer service and they promptly sent me two new black ink cartridges and one set of the colored even though the cyan, magenta and yellow printed perfectly. After installing the new black ink, everything prints perfectly with excellent quality.
Couldn't ask for better customer support for this product!!! Excellent Customer Support"
3922422,B016XTRBIU,5,Perfect.... Five Stars
3922423,B016XTRBIU,5,"Im on my 2nd set of MIROO 4 Pack High Capacity Replacement cartridges for my HP printer.
I wouldnt have re-ordered if they didn't get the job done and these cartridges work just fine for me.
Ill be ordering more in the future. I wouldnt have re-ordered if they didn't get the job done and these cartridges work just fine for me"
3922424,B016XTRBIU,1,"UPDATE:  Jan 2017:  All I can say is that at least Smartjet has good customer service.  After I wrote my last review, they said they'd send me another set of cartridges and to try again, or try the 2nd cartridge in my packet.  I did and it was still swashing around in there, I was nervous but tried it anyway.  I was really careful in loading it into the printer so it wouldn't drip.  Anyway... that part wasn't so bad.  After printing about 20 pages, it started the printer started to smear half the text on a page.  Just tried it again today juuuust to see if it was better.  And nope, still smears the text.  However, when I photocopy it seems to come out ok.  In any case, I won't buy from here again, but I do appreciate that they are responsible and persistent and have tried to solve my issue.

ORIGINAL REVIEW:  Dec 2016:  I had read the reviews  before purchasing the ink from Miroo (aka Smartjet) but decided to take a chance because hey, some were actually good reviews.  Good thing I read the bad ones though!  First of all, I took it out of the box and could hear the ink swashing around in there, which I never noticed when buying the cartridge from HP.  But it's liquid ink, so sure, why wouldn't it swash around?  Well, knowing that some other customers had issues with leaky cartridges (thank you for those who took the time to share your experience), before installing it into my printer, I made a small tray from tin foil as a test area first and held it over the foil as I took the orange cap off and turned it over.  Sure enough, it started dripping ink.  I held it like that for 10 seconds and it slowed, but then I set it down to see if it would keep leaking, and it did.  Now... in my package there was a little note from the manufacturer that asks a customer to please let them know of any issues instead of leaving a bad review.  I appreciate the effort, but, ethically, it makes more sense to me to warn other consumers.  What kind of product testing is the company doing product testing before it ships the product?  There has to be some sort of quality control instead of just taking a chance that MAYBE a customer will get a bad cartridge.  Obviously many have, and it seems people are having the same negative experience.  Fix the issue, don't just leave it to chance.  I just printed my return label... this is going back and I'll get the HP cartridge instead because I know I can trust it. Yes it drips, got it yesterday and already printed my return label"
3922425,B016XTRBIU,1,I followed the cartridge installation directions (they were barely English) and the ink cartridge leaked everywhere! One Star
3922426,B016XTRBIU,5,This alternative works great at a fraction of cost! Great price
3922427,B016XTRBIU,1,Terrible!  Made a mess of my printer.  I will never buy generic ink again. Terrible! Made a mess of my printer
3922428,B016XTRBIU,4,Good for the Price Four Stars
3922429,B016XTRBIU,4,"Ink works fine, only problem is getting the printer to let you use it.  I finally got it to work without the warning that I was using non-HP ink. Ink works fine, only problem is getting the printer to let ..."
3922430,B016XTRBIU,2,the HP printer does not like non HP ink cartridges - there must be a workaround Two Stars
3922431,B016XTRBIU,2,"Not sure how it got good reviews, ink leaves smudges on every sheet.! Sure it is inexpensive, but not useful for any printing beyond personal use. Would not buy this product again, and don't recommend it either! Leaves smudges on every sheet"
3922432,B016XTRBIU,2,"Black cartridge did not work.  Had a two pack.  thought maybe the bottom was stopped up, so touched it with a qtip and couldn't stop it dripping.  Tried the second one and it didn't work either. Went to the Amazon reviews and saw that other people had had the same problem and had gotten a recommendation to clean the chip with alcohol, and if that didn't work, to call customer service at that point.  Tried it with the second one and it now works, but ran through several sheets of paper before it would work correctly.  The colors also don't seem to come out in the right proportions to run even fairly true to what you're printing.  Won't order again.  Price was excellent, but I got what I paid for. Won't buy again."
3922433,B016XTRBIU,5,Great product and price Five Stars
3922434,B016XTRBIU,5,fit perfectly in my printer Five Stars
3922435,B016XTRBIU,5,TY Five Stars
3922436,B016XTRBIU,4,"used very little, but so far  no problems. Four Stars"
3922437,B016XTRBIU,5,"Worked well, great value Great Value"
3922438,B016XTRBIU,5,Excellent product item! Five Stars
3922439,B016XTRBIU,5,Excellent replacement printer cartridges for my HP printer. The print quality is great and the price is even better! Great shipping time as well since it was Prime! I will reorder every time I need ink! Excellent replacement printer cartridges for my HP printer
3922440,B016XTRBIU,4,"I have an older printer (HP6500A) that will need to be replaced in the near future so I didn't want to spend a small fortune on ink cartridges.  I've always bought genuine HP but decided to try these as the price was so good and I didn't really care if it might mess up the printer.  Packaging was great, no mess at all.  Got them installed but printer kept telling me ""not HP cartridges.""  I cleaned chip heads on cartridges with a little alcohol on a Qtip, replaced, restarted printer and kept pressing OK button when messages popped up.  Finally printed with no problem...color looks great.  Now that I know how to bypass ""not genuine"" nonsense, I would definitely buy again.  Who knows, maybe I won't even replace this printer! Good buy!"
3922441,B016XTRBIU,5,"Fast delivery. So far, product is good. Will be able to give a better review depending on how long it really lasts. product is good. Will be able to give a better review ..."
3922442,B016XTRBIU,4,"Excellent product at a great price.  I have had no trouble with this at all, it works perfectly with my printer Excellent product at a great price"
3922443,B016XTRBIU,1,It works with my printer but the print is fuzzy. Waste of money. I would not recommend purchasing this ink. I would not recommend purchasing this ink
3922444,B016XTRBIU,5,Works great! Five Stars
3922445,B016XTRBIU,5,"Works, looks fine. looks fine."
3922446,B016XTRBIU,5,Excellent product! Would recommend it to anyone! Been using it since last week and no problems good color and printing Excellent product! Would recommend it to anyone
3922447,B016XTRBIU,1,The ink does not work for our HP printer.  We haven't had one document print successfully.  I guess you get what you pay for. The ink does not work for our HP printer. ...
3922448,B016XTRBIU,5,very quick delivery and good product. Five Stars
3922449,B016XTRBIU,5,Excellent quality and value Very pleased
3922450,B016XTRBIU,5,"I am very happy with the cartridges, they work great and the ink level displays accurately on my printer! Great price and quick shipping! Great Product"
3922451,B016XTRBIU,5,"I spend a small fortune buying cartridges for my HP7000 A3 printer the last few years and I came upon this product recently and quite surprised with the price.  I thought heck why not?  I am happy to say it is money well spent!
Great Price- I would pay the same for just 2 pcs of the original cartridge.  The cartridges seem to be well made, and fits perfectly in the printer head.
They came in a box too small which is probably why one of them sprung a leak in transit.  Thankfully, it was in an individual sealed plastic so it didn't explode everywhere. After the sale, a Ms. Alice got in touch and was extremely helpful with my complaint.  She offered to send another set to compensate for the faulty cartridge.

The print test pages were perfect, no bleeding or offset characters.  Colours were vibrant and spot on just as you would expect from the original.
I am in the process of printing all my Christmas labels etc and it has not faltered so far.  I will definitely buy this again! :) Best $17.77 spent"
3922452,B016XTRBIU,5,Works on my hp printer just fine. It does tell me its not hp ink and hit ok but i can handle that. Dont shy away works
3922453,B016XTRBIU,5,"Awesome Alternative to the brand name cartridges. So far, so good. I'm impressed! Awesome Alternative!"
3922454,B016XTRBIU,5,Excellent value and great quality!! Need to get more of these now!! Five Stars
3922455,B016XTRBIU,5,"Arrived quickly, prints well and appears indistinguishable from the much more expensive HP product. Highly recommended. Same Quality for Much Less"
3922456,B016XTRBIU,4,"I've never bought a different brand of ink before but I'm very impressed with the quality of the print outs. I did clean the ink port before installing and so far so good.
Overall I'm satisfied with my experience

Update: I am very happy with the quality of the ink. I will say that my printer definitely noticed that the ink was not HP. It continued to display a notification every time I switched it on. I did clean the ink port before installing and so far so good. Overall I'm satisfied with my experience"
3922457,B016XTRBIU,5,"works and a good price, fast service works"
3922458,B016XTRBIU,4,"Be careful removing ink pad protective tab at altitude, ink may bleed from cartridge. Printer cartridge use at altitude"
3922459,B016XTRBIU,5,Work just like the original HP product. Shipped promptly. So far-so good! Better than HP ink
3922460,B016XTRBIU,5,"Work Great and low cost. Only problem was that the printer will not show the ink level, but no big deal for me. Work Great and low cost"
3922461,B016XTRBIU,5,very good Five Stars
3922462,B016XTRBIU,5,Great Price. Time will tell on quality. Price is right
3922463,B016XTRBIU,4,Very good for the price I had paid. I would order this again. Four Stars
3922464,B016XTRBIU,5,Great value Five Stars
3922465,B016XTRBIU,5,Quick delivery and great price. Good product Great product
3922466,B016XTRBIU,5,"Ink works as expected. Arrived quickly. This is the second set I have purchased and will purchase again, Great ink at affordable price!"
3922467,B016XTRBIU,1,"I ordered this ink and when I went to install, the ink ran onto my fingers.  I have never had that happened before.  Then, when I try to print, the pictures come out very green; not true to color.  I took them out, waited one minute and reinstalled.  The same think with the pictures.  No matter what brand of ink I have used before, this has never happened.  I guess you get what you pay for. I ordered this ink and when I went to install ..."
3922468,B016XTRBIU,5,Ink works great Five Stars
3922469,B016XTRBIU,5,"It was my second time purchase. It's good quality and my printer have had no problem with this cartage. I used different product before, and it seems like this ink capable to print more prints than others. Stayed longer for sure. It's good quality and my printer have had no problem with ..."
3922470,B016XTRBIU,5,Very Nice. Very Nice.
3922471,B016XTRBIU,5,Great customer service.  Great product. The cartridges produced wonderful color and quality. Great ink
3922472,B016XTRBIU,5,work as they supossed to. print very good and with vivid colors print very good and with vivid
3922473,B016XTRBIU,5,Wow I can't beleave the great price for this ink !!! Thank you for coming out with this product I will be ordering more every time in need ink Wow I can't beleave the great price for this ink
3922474,B016XTRBIU,5,So much cheaper than to buy factory.  So far so good no leaks and prints perfectly. Great price for the quality
3922475,B016XTRBIU,5,Great product at a great price. Satisfied customer
3922476,B016XTRBIU,5,Love it Five Stars
3922477,B016XTRBIU,4,Works just as well as the brand name cartridges. I will be sure to purchase these again. Four Stars
3922478,B016XTRBIU,5,just as advertised. Five Stars
3922479,B016XTRBIU,5,"Inks came on time with no frills and work like a champ and on top of it, its cheap. Five Stars"
3922480,B016XTRBIU,1,"After reading mixed reviews about non-genuine printer ink in general, I decided to give this a chance. Arrived well packaged. I installed the inks and immediately did print head alignment. Black ink was a no-go and colored inks didn't look so hot. Reran alignment and other tools to test and get ink working. Black never worked, but other colors cleaned up great. After about 5 test prints, took all ink out. The color inks had used a lot of ink for so little printing of course black was full since it never worked. At this point I gave up, repacked all of the ink and initiated a return. While these inks may work for some folks, my experience has me going back to shelling out $60 plus again for HP ink. Didn't work for me"
3922481,B016XTRBIU,5,Great product Five Stars
3922482,B016XTRBIU,5,Works 100% with my printer. No problems at all. No difference in print quality compared to HP brands. Will buy again when it runs low! Works 100% with my printer. No problems at all ...
3922483,B016XTRBIU,5,Great ink. I've tried other generic brands and been disappointed with color saturation or longevity on the cartridge. I'll buy this again no questions asked. Great Budget Ink
3922484,B016XTRBIU,5,Worked perfectly!  I'll definitely order again! Worked perfectly! I'll definitely order again!
3922485,B016XTRBIU,4,Ink is good quality. Four Stars
3922486,B016XTRBIU,5,This is an exceptional product.  I will buy again. This is an exceptional product. I will buy again ...
3922487,B016XTRBIU,2,My printer would not recognize this ink. Would not print. Very messy so be careful. Printer did not recognize the ink.
3922488,B016XTRBIU,5,at the beginning it was printing ok after 2-3 days the ink become blurry.  I asked my son to fix the ink after few minutes adjusting the ink it was working excellent!!! I had a second thought of returning back I not anymore.... I have no problem with the ink so far its ...
3922489,B016XTRBIU,5,Excellent!  The cartridges are perfect...and no leaking! Excellent! The cartridges are perfect
3922490,B016XTRBIU,2,"Great price on the ink, the black ink was great however had some problems with the color ink not dispencing correctly. Great price but having some problem with the colored ink."
3922491,B016XTRBIU,5,VERY EFFICIENT PRODUCT VERY GOOD Five Stars very good ink
3922492,B016XTRBIU,4,"the ink worked very well once setup correctly. had to clean the print head from time to time with no other issues at all. Considering the price vs. HP ink cost, this is actually a great value for the price of about $10 per pack and will never buy the HP ink again based on the quality of the MIROO product quality for every day printing. the ink worked very well one setup correctly."
3922493,B016XTRBIU,5,I like the clear side walls. They allow one to fill them back up easily. Clear walls are good.
3922494,B016XTRBIU,4,Printed about 10 sheets and no longer works. Company refunded my money
3922495,B016XTRBIU,5,"I bought these not sure if the quality would be lacking due to the low price, but turned out I was pleasantly surprised. They were easy to install and offered the same quality as the name brands. Will definitely be purchasing these again when I need ink. Great inexpensive alternative."
3922496,B016XTRBIU,5,"these are a great price and I have yet to have any problems.  I don't print a lot at the here at the house but when I do, I abuse my printer!  haha These load into the printer easily, printer knows they are not HP products but it they still load and work perfectly as if they are HP products. No problems Toner for a great price"
3922497,B016XTRBIU,5,Great customer service. The pink cartridge had no ink in it and they quickly replaced it. Thumbs up! Five Stars
3922498,B016XTRBIU,1,"Tried it for my HP 6500 wireless printer and it just doesnt work. Tried many options suggested by folks on the comments. But unfortunately, it doesnt work. Pls don't buy. doesnt work!"
3922499,B016XTRBIU,4,"It was a very good deal. The ink works well but my printer keeps giving an error message that the wrong ink cartridge is in. I have to turn the printer off then back on. If the printer goes to sleep & I send a page to the printer, I will have to turn it off & back on to clear the error message.

My printer is an older HP Ink jet all in one 6500 series.

Updated from 3 stars to 4.

Smart jet contacted me about my review & offered a full refund or a replacement pack. They had to contact me several times because I didn't think my glitch was worth a refund of my money. The problem is most likely my old HP printer just being a diva. She's at least 10 years old but still fully functioning! I still have the issue with the printer telling me the wrong ink cartridge is installed. I shut off the printer & turn it back on. As long as I always turn off my printer when not in use, it's really not annoying & the reboot takes about 10 seconds. Definitely worth it to me because of the price of the ink & the quality is great as well. You can beat their customer service either!

It will take awhile to run out of ink, but I will certainly re-order from Smartjet. Who knows, maybe my old printer will stop being so persnickety. I don't know ... updated"
3922500,B016XTRBIU,4,"Great Results with 75% less cost than HP. The only issue is the printer keeps warning that this is not a HP genuine cartridge. A little annoying, but for the same quality it is worth it. Great Results with 75% less cost than HP"
3922501,B016XTRBIU,1,"Did not work in the printer, {I would not recommend it. Did not work in our HP printer."
3922502,B016XTRBIU,4,"works fine, got here on time Four Stars"
3922503,B016XTRBIU,5,Working great so far!  ***** Five Stars
3922504,B016XTRBIU,5,I was skeptical; wanted to try them out first. Excellent substitute for name brand. I will reorder! Excellent substitute for name brand
3922505,B016XTRBIU,5,No problems and prints fine!  We go through lots of pages with two high school students! No problems and prints fine! We go through lots of pages with two ...
3922506,B016XTRBIU,5,"I can't believe how inexpensive this ink was! I was expecting it to be just OK. It is just as good, if not better than the HP ink I have been spending a fortune on. Awesome Ink"
3922507,B016XTRBIU,5,Meet my expectations. Works well in my HP printer. Will order again. Five Stars
3922508,B016XTRBIU,5,Nice color. Good company communication. Cheapest around and still good color.
3922509,B016XTRBIU,5,Good product at a great price!!! Five Stars
3922510,B016XTRBIU,5,"I was skeptical when I ordered these, paying what would be the cost of a single OEM cartridge. So far, from the very first printed page, the quality has been excellent. I'm very pleased and plan to order again. Indistinguishable from OEM"
3922511,B016XTRBIU,5,"Cartridges arrived in a couple of days. Printed several color pages and quality looks great. Only need to find out how long they last. Still amazed at the low
Price. Money well spent"
3922512,B016XTRBIU,5,Works great Five Stars
3922513,B016XTRBIU,5,This are the best. I like Five Stars
3922514,B016XTRBIU,5,"I bought 10 of these. The first one I put in didn't work, not sure why. The 2nd one did. When I wrote Smartjet, they responded quickly, offered to replace the one that didn't work and in fact sent me 2 new ones. Haven't had any problems since. Just the one cartridge was bad and they took care of that. I'm 100% satisfied! Product works fine and service is awesome!"
3922515,B016XTRBIU,5,"This is probably one of the best replacement ink I have ever used.  The quality is good.  I have already contacted other HP ink buyers and recommended your products.

Regards... Lee Annor This is probably one of the best replacement ink I have ever used"
3922516,B016XTRBIU,5,"Arrived on time.  Very happy with this ink.  First time using a non-HP ink, and it didn't recognize it at first, but, ran the new ink function on the printer 3 times, then shut it off, and started it back up, and it ran one more time, and accepted it.  The quality of print is excellent!  No leaking or any other problems. Very satisfied"
3922517,B016XTRBIU,5,They worked perfect! Five Stars
3922518,B016XTRBIU,5,My printer was able to communicate with the cartridges to show how full they are. The ink quality seems to be really good. I have printed on high gloss paper with great success. Like it a lot
3922519,B016XTRBIU,1,"Ink doesn't work whatsoever. Printer keeps saying that there aren't HP cartridges inserted, which would be fine, if the ink actually worked. The color quality of the prints was all distorted, even with black and white, which makes no sense. Replacing all the ink cartridges to make them unified by brand just made things worse. This ink is just absolutely horrible and a waste of time. Spend the extra few dollars and buy the brand name ink to avoid having to reorder and deal with flawed prints. Even basic Pages and Word documents are flawed. which would be fine, if the ink actually worked"
3922520,B016XTRBIU,5,Excellent  Quality ink  a fast delivery Excellent Quality ink a fast
3922521,B016XTRBIU,1,The black ink is faint. One Star
3922522,B016XTRBIU,5,"Came in on time, worked perfectly, and price is great! Definitely will order from again :) Great...affordable solution!"
3922523,B016XTRBIU,5,Pretty good and great price. Five Stars
3922524,B016XTRBIU,4,very good option for the price. It will get a 5 start if the printer would not detect it as a non-HP Product. very good option for the price
3922525,B016XTRBIU,1,They did not work. I followed instructions and they did not work in my printer. Wish I could get my money back? Did not work!
3922526,B016XTRBIU,5,"I purchased these as a replacement for hp 920xl ink, which I have been using for years.  They are excellent the price was unbelievable.  Don't hesitate.  Functionality-wise, I can't tell the difference between these and HP originals! They are excellent the price was unbelievable"
3922527,B016XTRBIU,5,Works as expected! Just like the original
3922528,B016XTRBIU,5,Great product Five Stars
3922529,B016XTRBIU,5,Works great no problem will purchase again. Five Stars
3922530,B016XTRBIU,5,"I was very pleased with this product.  I installed the black cartridge and my HP starting printing like a charm.  These are the best remanufactured ink cartridges I have every used, and I have used many different brands.  And these are at a wonderful price.  Don't forget to let them rest upside down for three minutes before you start handling them -- this allows the ink to settle away from where it comes out once you install it !!  I did not get one drop of ink on me, and didn't even use gloves !!  Just go slowly and do it right !! I was very pleased with this product"
3922531,B016XTRBIU,4,The black ink cartridge had ink that was leaked inside the packaging.  The cartridges work great! The cartridges work great!
3922532,B016XTRBIU,4,the cartridges are good Three Stars
3922533,B016XTRBIU,2,"After several attempts to get my HP printer to accept these, it finally did, but then the printing quality was less than desired. I have since had to buy a different set and will likely have to discard the brand new yellow as the printer only occasionally is printing with that color. After several attempts to get my HP printer to accept ..."
3922534,B016XTRBIU,5,Worked as advertised Five Stars
3922535,B016XTRBIU,5,Quick service and no problems with loading these cartridges. So far color is good - at less than half the price of refilled cartridges! great deal!
3922536,B016XTRBIU,5,Ink works really well.  It is at a great price. It is at a great price.
3922537,B016XTRBIU,5,Works just as well as the name brand. Five Stars
3922538,B016XTRBIU,4,Good product Four Stars
3922539,B016XTRBIU,5,this is a great alternative to the expensive HP inks...ive used it already several times and the quality matches HP's expensive cartridges.... this is a great alternative to the expensive HP inks
3922540,B016XTRBIU,5,I've purchased two sets so far and each have worked perfectly.  I will be making further purchases for my HP Officejet 6500. I've purchased two sets so far and each have worked ...
3922541,B016XTRBIU,5,Quick and fast! Just remember that HP printers will recognize the cartridges as non OEM. WORKS GREAT! WORKS GREAT!
3922542,B016XTRBIU,1,I just opened the black ink and put it in my printer.  Ink got all over my hands but no black print shows up on paper. I just opened the black ink and put it in ...
3922543,B016XTRBIU,5,"I'm always nervous when purchasing off brand ink cartridges because I have burned so many times. I took a chance with these and I LOVE THEM! They don't leak and they last a long time.  I have even made a second purchase of this set of ink.

Just purchased these cartridges for the THIRD time!  My suggestion...Don't waste 60+ dollars on the HP brand. I took a chance with these and I LOVE THEM! They don't leak and they last a ..."
3922544,B016XTRBIU,4,Ink is good quality but my HP printer keeps reminding me that the ink is not an HP product. Four Stars
3922545,B016XTRBIU,5,"from the 2nd pack, color as good as the original HP. Three Stars"
