,asin,overall,review
2633118,B00CRQL8OW,1,so far at least half of pens were dry. would not buy again
2633119,B00CRQL8OW,5,Love these pens Five Stars
2633120,B00CRQL8OW,5,Neat addition to my pens Worth it
2633121,B00CRQL8OW,5,"Received my gel pens today and immediately tested them all.  So pleased.  Colors are vibrant, the ink flows smoothly.  They are comfortable to use.  The only disappointment was the intended use.  I have a journaling bible that I was excited to try the gel pens.  However the pens bleed through.  So I will use them for my coloring books.  I love these pens.  I think they are the best I have purchased - and I have tried many different brands.  One other note - be sure to allow drying time to avoid smearing. Love these pens - best ever."
2633123,B00CRQL8OW,1,"There were only 10-12 that wrote smoothly. Some of them skipped and some scratched up the paper. It looks like a fun mix of colors/effects, but really only the sparkle and the metallic were usable. The milky/pastel colors were especially poor performing and the multicolor mix pens had not only poor ink disbursement but also scratched up the paper. Overall, not worth the money at all! Do not waste your money"
2633124,B00CRQL8OW,5,what I expected Five Stars
2633125,B00CRQL8OW,5,Love them! Will definitely buy some more! Five Stars
2633126,B00CRQL8OW,5,"I was skeptical, given all of the super expensive gel pens out there, about how these would work with my coloring books. They were so cheap, I decided to give them a try anyway. I'm really glad I did. They are very pretty pens and add lots of color to my coloring pages. I love that there are metallic colors included. I would recommend these to anyone looking for gel pens. Don't waste your money on super expensive ones when these work great. Great Gel Pens for Coloring"
2633127,B00CRQL8OW,5,Loved em.  Great for adult coloring books. Loved em. Great for adult coloring books
2633128,B00CRQL8OW,5,Really like the pens. They are smooth and easy to use. Great for small spaces in my new coloring book. Great price too. Lillie gel pens
2633129,B00CRQL8OW,5,Very nice Five Stars
2633130,B00CRQL8OW,5,The pens were perfect for Adult Coloring book. I even framed three of them. Amazon Gel Pens
2633131,B00CRQL8OW,1,"If you are looking for a smooth writing set of pens, this is not it. These pens skip, and many colors are duplicated. Save your money."
2633132,B00CRQL8OW,5,Great Birthday gift for my daughter she loved them. Five Stars
2633133,B00CRQL8OW,5,Great choice of colors. don't scratch or skip. Love using them. Five Stars
2633134,B00CRQL8OW,4,"Yes, they work great for my adult coloring book and other crafts. Happy in Texas"
2633135,B00CRQL8OW,5,I can not put into words the happiness these pens bring me. I received them as a gift from my generous roommate. I use them for my adult coloring books which I enjoy. These are fun to use!
2633136,B00CRQL8OW,5,Easter gifts for my granddaughters.  They are pleased with them. LolliZ Gel Pens
2633137,B00CRQL8OW,5,Just received the gel pens I purchased for my daughter..excellent colors and very good flow to them..Think I'm going to have to order a set for myself  excellent colors and very good flow to them
2633138,B00CRQL8OW,5,They work great. Five Stars
2633139,B00CRQL8OW,5,These pens were exactly what I wanted and I will order more when my favorite colors run dry.  Suggested them to family members so you know I liked them. Beautiful pictures result from these pens
2633140,B00CRQL8OW,5,Exactly as expected Good price
2633141,B00CRQL8OW,5,Is there anything better than glitter gel pens? Five Stars
2633142,B00CRQL8OW,4,"Some of the pens quit working quickly, but overall they are a lot of fun. Great for adult coloring books! but overall they are a lot of fun. Great for adult coloring books"
2633143,B00CRQL8OW,5,They have a couple pens that are multi colored. They have a good variety of colors. They have a good variety of colors
2633144,B00CRQL8OW,4,"Love these, every single one works too! Worth every penny! great buy!"
2633145,B00CRQL8OW,5,Great selection of colors. Five Stars
2633146,B00CRQL8OW,4,"The pens are a good value.  There were a few more repeats on some of the colors than I was expecting, but still a good value.  They aren't sticky or slow to dry like some gel pens.  There weren't any that didn't write, they were good quality.  Overall, I was pretty satisfied. Good value and quality"
2633147,B00CRQL8OW,2,Disappointed with the glitter gel pens! Two Stars
2633148,B00CRQL8OW,5,Nice variety of colors & types of gel pens nice variety
2633149,B00CRQL8OW,5,I have ordered 5 sets of these for my friends who are in an adult coloring class. They all were very excited to get them and the bright colors.  They also do not need sharpening as the pencils did.  Many more colors with this package. I have ordered 5 sets of these for my friends ...
2633150,B00CRQL8OW,5,"LolliZ 48 was such a good purchase!!
I tested out the pens before using and got all the ink flow started and have not had a problem with them.  They glide over the paper nicely and I am currently using them in one of my adult sweary coloring books.
Some of the colors seem to be very close in shade to each other like the Neon Orange and Milky Orange however I have found that it also depends on the paper you are using that determines the color shade.  The basic colors did have two colors that were duplicates but that is no big deal as I'm sure they will get used for something at some point.
I am very pleased with the range of color in the 48 pack and am glad that I did not go with a larger pack like I originally wanted. Perfect Range of Colors"
2633151,B00CRQL8OW,5,The best about this gel pens are its effective and colorful too. recommended gel pens for office or school supplies
2633152,B00CRQL8OW,4,"Most of the pens wrote smoothly, but some wouldn't write consistently. Four Stars"
2633153,B00CRQL8OW,4,"You definitely get your money's worth with these pens in sheer volume. Do they work great? Yes. Are they my favorite? No. But sometimes I don't want to spend so much to get Gelly Roll pens. Don't expect these to be of that quality, but for casual use you get a great selection of colors and styles of gel pens for a great price. Great price!"
2633154,B00CRQL8OW,5,These are pretty nice. This is my first time trying them and do enjoy the easy glide of the gel. Very nice
2633155,B00CRQL8OW,4,Nice! Four Stars
2633156,B00CRQL8OW,5,I love these pens! Like others have said the swirls skip a little but the other pens are great. The only issue is a few of the neon colors look identical. Very cool pens!
2633157,B00CRQL8OW,5,I love love love these pens! Great for coloring small adult coloring book pictures! I will prolly buy another set soon! best coloring pens ever!
2633158,B00CRQL8OW,5,Love these pens for coloring! Work amazing and so smooth! Great for craft projects
2633159,B00CRQL8OW,5,I love the gel pens..very vibrant colors..and lots of different colors all the colors you would need
2633160,B00CRQL8OW,5,work fine Five Stars
2633161,B00CRQL8OW,4,Love them!  Just wish the trays slid out and in better... Love them! Just wish the trays slid out and ...
2633162,B00CRQL8OW,5,Yes i also love my markers Amazon you are great! Five Stars
2633163,B00CRQL8OW,4,I love these gel pens. I use them for my adult coloring book and they are very smooth. The only complaint I have is that there seems to be a few repeats of colors- but overall these are great! I love these gel pens
2633164,B00CRQL8OW,5,Love these Five Stars
2633165,B00CRQL8OW,4,"These were the first gel pens I've ever purchased for coloring. The colors were VERY bright and vivid and the glitter pens are super sparkly. The ink flows very nicely and the tip is fine enough to get into those tiny areas of detail. My only complaint is that they are going to run out so quickly. I only used 6 pens for this picture and included the black pen for comparison. You can see how much ink was used on this one picture alone. So I guess I would say use them sparingly? Bright, sparkly colors!"
2633166,B00CRQL8OW,5,they all works. Five Stars
2633167,B00CRQL8OW,5,"I love them, so many colors! Five Stars"
2633168,B00CRQL8OW,5,"Great quality. Fast shipping. Will be buying these again. Great pens, Great Price"
2633169,B00CRQL8OW,5,"This is a great set of pens!  Its also my third set of gel pens and is equally comparable to others that almost twice the price.  I love that it comes with standard colors, but I really love the fluorescent colors .  This set also has swirl colors which is two colors in one pen, and that is awesome. I started buying gel pens for coloring books, but i love the swirl pens for notes, cards, etc.  These are great for coloring books- the don't bleed through the paper (although that depends on the paper) and they are smooth to use.  I ordered these and they were delivered and several pens were damaged and not usable.  Return and exchange was super easy and a replacement was send super fast.  I will buy these again. awesome to use and great value"
2633170,B00CRQL8OW,5,Great Five Stars
2633171,B00CRQL8OW,5,Perfect for adult coloring books!  I love how many you get and they seem to last a long time.  I would recommend! Perfect
2633172,B00CRQL8OW,5,Great gel pen set. Colors bright. Five Stars
2633173,B00CRQL8OW,5,SO many colors to choose from and that makes it easier to blend one color nicely into another ! ... and that makes it easier to blend one color nicely into another
2633175,B00CRQL8OW,5,Very pleased Five Stars
2633176,B00CRQL8OW,5,"Comfortable, bright colors, and easy to write with Great choice"
2633177,B00CRQL8OW,5,Great pens for a great price. Five Stars
2633178,B00CRQL8OW,5,Love these pens! Five Stars
2633179,B00CRQL8OW,5,Love these pens! They are great and come in a lot of different colors. Five Stars
2633180,B00CRQL8OW,5,These pens are awesome!!! Great
2633181,B00CRQL8OW,5,"Gel pen addict. Love these pens. Pretty colors, smooth and don't bleed through the paper. Pretty colors"
2633182,B00CRQL8OW,5,Great variety of colors. Love the metallic and glitter effects. No bleed through but would only use for one sided coloring pages. Nice set for coloring or crafting
2633184,B00CRQL8OW,5,So much better than colored pencils Five Stars
2633185,B00CRQL8OW,5,Gave these as a gift along with an adult coloring book. She said they work great! Will be ordering another couple sets for my own kids. She said they work great! Will be ordering another couple sets for my ...
2633186,B00CRQL8OW,2,"I was very disappointed in these Gel pens.  I bought them when they were on sale 2 boxes for the price of one or something similar and I'm sorry I did.  The colors are brilliant but some of the pens skip and some tear up the pages while I'm coloring.  Some pens you have to pre-prime by scribbling back and forth on a page for the colors to start to run.  Some didn't run even after that trick. It's hard to tell which pens are the glitter pens as there are only a few sprinkles on the outside of the pen to give you a hint and once colored, you don't really see the glitter.  The six pens that are called ""swirl"" just turn into muddy looking colors.  I really wish I had bought more of the Gelly Roll pens.  I now have two boxes of these pens that I don't want to use!  The biggest problem with these pens is they skip.  You can color until you are blue in the face, but you can still see the areas they skipped on the page. They are good enough for children but if you want really nice looking pages that are colored, suitable for framing, I'd use a different brand.  I hate giving bad reviews on a product, but feel I should tell it like it is and maybe keep someone else from making the same mistake. Thumbs down."
2633187,B00CRQL8OW,2,"Many in the package did not work.  No ink at all.  If I hadn't thrown away the packaging, I would have returned them. Many in the package did not work. No ink ..."
2633188,B00CRQL8OW,4,"Couldn't wait to start using. Although the colors aren't traditional, it sure makes my Audbon birds look interesting. Four Stars"
2633189,B00CRQL8OW,5,"Great  quality,  same day shipping, nice variety of different kinds of  gel pens and colors. Smooth & Rich color. ..."
2633190,B00CRQL8OW,5,Great product Five Stars
2633191,B00CRQL8OW,4,"Liked the pens but tips, metal ones kept coming off and would have to screw them back on. Colors were great! Liked the pens but tips"
2633192,B00CRQL8OW,5,my favorite pens. I really love these. They write well.super bright colors too Five Stars
2633193,B00CRQL8OW,5,I work at a preschool. I use a different pen/color every day to decorate papers I send home to parents. Adds a nice colorful touch. Love
2633194,B00CRQL8OW,5,Love these pens amazing Five Stars
2633195,B00CRQL8OW,5,Great deal Great
2633196,B00CRQL8OW,4,Glitter and metallic pens work wonderfully.  Lower rating for the pastels. Four Stars
2633197,B00CRQL8OW,1,They are not as smooth as I would like...some sre very scratchy when coloring. Love the color selection but I don't think I would purchase this brand again. Diappointed
2633198,B00CRQL8OW,5,These are the best pens ever!!! I love the  variety of colors/types. I will order again when I run out!!! These are the best pens ever
2633199,B00CRQL8OW,5,Pens work well with my coloring books! Great value!
2633200,B00CRQL8OW,5,They were great except I didn't know some were neon & some glitter I would of preferred more regular colors... They were great except I didn't know some were neon & some ...
2633201,B00CRQL8OW,5,I love then I use them.all the time they r great to write with. love the gel pens
2633202,B00CRQL8OW,4,Great selection of colors.  Especially like the sparke and Matt colors.  Most work well.  They seem to run out of ink pretty fast or I'm coloring a lot. Nice selection of colors
2633203,B00CRQL8OW,4,Was everything I expected. Four Stars
2633205,B00CRQL8OW,5,Lasting a long time Five Stars
2633206,B00CRQL8OW,5,"I'm enjoying using my LolliZ. They go on smooth without streaks or build-up, don't bleed through paper (even cheap copy paper), dry quickly so there's no smearing and no waiting. Definitely a good buy. Definitely a good buy."
2633207,B00CRQL8OW,4,My granddaughters need gel pens to draw with during art class! These were great! My grandkids love them! These were great! My grandkids love them
2633208,B00CRQL8OW,5,Love these! Great value Five Stars
2633209,B00CRQL8OW,5,Wish I would have gotten two. Great traction Great traction
2633210,B00CRQL8OW,5,All pens worked perfectly. Colors are nice and vibrant Colors are nice and vibrant
2633211,B00CRQL8OW,5,"Great pen, so many colors! Five Stars"
2633212,B00CRQL8OW,5,These pens are perfect for coloring.  I love them and will definitely buy again. Five Stars
2633213,B00CRQL8OW,5,Very pleased with purchase. Five Stars
2633214,B00CRQL8OW,5,"Perfect for those fine lines on my adult coloring books, the milky colors flow so well and love the glitter ones too! Wonderful, rich colors"
2633215,B00CRQL8OW,5,These are fun to color with. I even received an email with free coloring pages. Nice
2633216,B00CRQL8OW,4,"Nice selection but they do streak. I found going in circles instead of ""lines"" help to prevent them from not filling in all the way so to say as they not really what I say streak but leave line marks. Nice selection but they do streak"
2633217,B00CRQL8OW,4,Purchased two as gifts. They loved them. Great price.
2633218,B00CRQL8OW,2,"some of the pens do not work, just ok, not great Two Stars"
2633219,B00CRQL8OW,4,"Great quality and nice rage of colors for the price. I especially like the milky colors. These gel pens sometimes leave the paper looking a little scratchy if you try to color quickly with them. They look best when used slowly to allow more ink to flow out. They come with plenty of ink and none of them were damaged. The orange milky and orange neon colors look identical on paper. I also dislike the swirl pens as I use these for coloring and have no use for a pen that can change color at any moment. But they are still good quality and may be useful to someone else. The swirl pens have the same ink in them as the milky pens. If you are looking for decent quality, affordable gel pens then this set is a fine choice. If you can spend more, the Sakura brand Gelly Roll gel pens write more smoothly and come in some unique colors. But these are a fraction of the price of the Gelly Roll pens and are a great starting point. Definitely worth the price"
2633220,B00CRQL8OW,5,Nice and juicy and beautiful but hit them with a heat gun as you are working..they stay wet pretty long and smear easily if you don't. The end result is worth that little extra effort. Nice and juicy and beautiful but hit them with a ...
2633221,B00CRQL8OW,5,"Shipping was very fast, pens all write well and set comes with a nice variety of colors. pens all write well and set comes with a nice variety of colors"
2633222,B00CRQL8OW,4,good Four Stars
2633223,B00CRQL8OW,2,I found more than two of the pens were busted and most of the ink leaked out of the rear of the pen when I opened the box. Useless set now. Buyer Beware-- poorly made and item NOT checked prior to being shipped
2633225,B00CRQL8OW,4,"I ordered these pens to color in my adult coloring book and so far I couldn't be happier. The ink goes on smooth even the glitter ones. The neon ones for me seem to be the ones that pool the ink or take longer to dry so I smudged those a time or two.  A good set for the price, a good variety of colors Great for coloring"
2633226,B00CRQL8OW,5,These are the best yet ! So many nice colors and they roll so easy ! These are the best yet! So many nice colors and they roll ...
2633227,B00CRQL8OW,5,Excellent Item and Great Service..!! Five Stars
2633229,B00CRQL8OW,5,Just received these and tried them immediately and they glide like butter. Beautiful colors. Great price.. Would definitely order again. Great Gel Pens
2633230,B00CRQL8OW,4,"These pens have a wide range of beautiful colors. I use them for adult coloring books and for the most part they work well. The swirl colors haven't been very useful for me because there really isn't much swirling of colors and they tend to look muddled. Some of the pen tips seem to stick and don't apply the ink evenly. Other than that, I think they were a good buy and I have gotten a lot of use from them. Beautiful colors"
2633231,B00CRQL8OW,5,Nice writing and great deal. Gel sells
2633232,B00CRQL8OW,1,Bad product ran out of ink to wuick One Star
2633233,B00CRQL8OW,5,I bought these to adult color and they are perfect for it! I really love how bright the colors are and how pretty the glitter one are. I will be buying again! Great for adult coloring!
2633234,B00CRQL8OW,5,"Smooth lines, sharp colors, only wish is for more colors Five Stars"
2633235,B00CRQL8OW,5,Great pin set for 12-year-old girls who like to color. Works really well with the adult coloring books. The sparkly colors really look cool. Great pin set for 12-year-old girls who like to color
2633236,B00CRQL8OW,5,I bought these to doodle with and work with on my postcards I create. They came just as pictured in 4 trays inside the box . It is a great set and the price is very reasonable. I will definitely order these again if needed. I have only two complaints. These don't have a single white marker in the set. Also several of the markers are multi-color ink in one pen. I never have liked those kind. But they do roll well and work great. Great set wonderful colors.
2633237,B00CRQL8OW,4,Great color but they 'leak' and the caps do not stay on Good but
2633238,B00CRQL8OW,2,Come work some don't some colors are repeats . Shipping is good fast Had to try
2633239,B00CRQL8OW,4,"Nice Pens for coloring.  I got my set and am generally pleased.  The metalics and sparkly pens really pop.  Down side are the ""swirled"" pens... are somewhat muddy when using them and I personally don't like when I pick it up am not sure what color is going to come out of it.  I would have been happier if it did not have those pens in there , and rather had a true red in this pack.  Would be super great if a gel set contained some ""flesh"" toned pens.  But overall a really great buy to get over 40 pens that work well, don't bleed or run for the price.  Would buy again when they run out. Nice Pens for coloring"
2633240,B00CRQL8OW,4,Great set for a great price. Ended up buying several as gifts to go with adult coloring books since they worked so well and are nicer than colored pencils Great set for a great price
2633241,B00CRQL8OW,5,"I purchased these gel pens to use for adult coloring books.  There is a great variety of colors, and I have had no issues with coverage or the flow of the ink.  Nice colors, and I'm very glad I purchased them. There is a great variety of colors"
2633242,B00CRQL8OW,5,Got these for a friend and she liked them so much that she ordered a 96 piece set of them so she had more colors and had a gift for her friend. Great deal
2633243,B00CRQL8OW,4,"Wonderful color selection.  There are several ""multi colored"" pens that I do not like in this bunch.  You can't judge by the pen cap what color will come out so I constantly have to have a tester paper handy. Lovely sparkly colors."
2633244,B00CRQL8OW,4,Really nice colors and easier to use vs. markers. Four Stars
2633245,B00CRQL8OW,4,Great gel pens.  Enjoy using them. Nice pens!
2633246,B00CRQL8OW,5,My 11 year old daughter loves them. Good quality too. Good
2633247,B00CRQL8OW,4,"Only a few didn't write as well as I would liked. Great colors! very well for adult coloring, and arts and crafts. ... a few didn't write as well as I would liked. Great colors"
2633248,B00CRQL8OW,4,"got these to use with the adult coloring books and they work pretty great, the pastels and swirl pens do not. I ended up giving them to my toddler to try and scribble with and he got frustrated with it and threw them somewhere. I used up a lot of the metallics and sparkle gels though, they work really great and glide well on the paper. I could use a big box of those actually instead of the pastel and swirls they put in the pack. Still, a good value for them because I see so many for sale that are more expensive for less pens. They are not full of ink though. each one shows about half or a little over half filled with the ink so I went through them rather quickly ... use with the adult coloring books and they work pretty great, the pastels and swirl pens do not"
2633249,B00CRQL8OW,2,"Not thrilled with these pens at all.  They skip alot, the flow of ink is hit or miss, some just don't work very well at all......  won't buy again Not thrilled with these pens at all. They skip ..."
2633250,B00CRQL8OW,4,Great pens for use in adult coloring books! Worked well for me.
2633251,B00CRQL8OW,5,"96 pens for the price I would have paid for 24? That alone was enough to make me try these... and they were more than worth it! They write well, smooth, and clean the ink doesn't jump or skip (except for one single milky pen that just wouldn't change colors)... I will be buying these again 96 pens for the price I would have paid for ..."
2633252,B00CRQL8OW,5,"Great for coloring or just writing on cards, etc. Five Stars"
2633253,B00CRQL8OW,4,"Overall, they do really well. Some of the pens are great! Some run a little too much (about 3) and other colors don't work at all (about 2-3). There are also some dual colored pens in the pack that can either look like mud when they come out or a cool psychedelic color. I use them on my adult coloring books for about 30 minutes 4 times a week :-). I would definitely get them again if they were a reasonable price. They also seem like they will last me a long time. Would buy again"
2633254,B00CRQL8OW,5,Thank you! Five Stars
2633255,B00CRQL8OW,5,These remind me of when i was in middle school when gel pens were cool . I bought these for my daughters projects and im very pleased with these pens . They work very nicely and make great pictures . Great product
2633256,B00CRQL8OW,5,This was a Lightening Deal - Great price!  Excellent selection of colors.  I use these with Adult Coloring books and the completed pages look amazing. Great for use with Adult Coloring books!
2633257,B00CRQL8OW,5,"These are so awesome...so many different choices of color quality. Great flow, but since they are gel, they do not last long. Great value for the price. These are so awesome.."
2633258,B00CRQL8OW,5,Just what I wanted. Five Stars
2633259,B00CRQL8OW,5,"Every pen in this set works beautifully.  No skipping, only smooth writing.  The colors are vibrant and sparkly.  My kids love using these pens for drawing, writing and coloring.  What a great deal for so many great pens! Every pen in this set works beautifully. No skipping"
2633260,B00CRQL8OW,5,Great product! Great product!
2633261,B00CRQL8OW,5,Excellent bright colors Five Stars
2633262,B00CRQL8OW,5,omg i love these are so smooth wow
2633263,B00CRQL8OW,5,"I love this packet of gel pens but would like it even better without the neons and the swirl pens.  More basic colors would be appreciated as those are the ones that I ran out of first. I also find that I don't use the blacks, grey or white pens for my adult coloring books.  Maybe if enough people feel the same way that I do, the LolliZ company will create a different variety of colors to pick from and leave the neons and swirls completely out of the mix. More primary colors please...."
2633264,B00CRQL8OW,4,"Some ppl complained of another brand having duplicates that did not for me but this pack did. 2 black for one! That was disappointing. But they write well except for the lighter, or milky, colors. Also, could do without the swirl pens that when working properly turns brown!!!! I bought it on a lightning deal so the price was right. Some ppl complained of another brand having duplicates that did ..."
2633265,B00CRQL8OW,5,"These pens are awesome! Every color, standard ,swirl, neon, glitter, metallic and acid free. I love to color it de-stresses me. Until I found this set it was hard to find pens to color with that I liked. The sets come in trays that stack in the package. So when I want to color I lay them out. Putting them away is a breeze even if your other hand is full. They don't bleed or smear, which is a plus in my book :)If you like to color, you won't be disappointed buying these.. I am very happy purchasing these. Awesome colors!"
2633266,B00CRQL8OW,4,"Nice quality. There are 2-3 duplicate colors and the ""milky"" ones are a blend of colors-some of which are only in these pens when they should also have thier own solid color pen. Other than that they are great, most write very smooth and the glitter colors super sparkle in the right light. Over all they are for sure worth the price. Nice quality. There are 2-3 duplicate colors and the ..."
2633267,B00CRQL8OW,4,"These pens are great for the price....if you aren't too particular about colors. For instance, my set came with 3neon (hunter) orange &no regular orange. No regular brown or any in the brown 'family'. Do they not exist in gel pens? No red in my set either. They work fine, though, no complaints there. I recommend these if you are on a strict budget, &, aren't particular about creating lifelike images. I will search on for more lifelike colors...perhaps I must move on to watercolors or oil pastels... Anyway good bundle for the price. Good for the price"
2633268,B00CRQL8OW,4,"I REALLY like the glitter pens. I wish I could get a set of different colors of just the glitter pens.  There were a few duplicate pens which was disappointing. The ""milky"" pens are quite useless. The metallic pens are ok. I have figured out how to use them without getting ""lines"" showing while coloring. If it wasn't for the glitter pens, this would be a 2-3 star rating. The glitter pens really make a difference. I wish they came in more colors! Ok"
2633269,B00CRQL8OW,5,"Love these pens. Now I may do justice to my adult coloring book. Love, love, love"
2633270,B00CRQL8OW,5,This is my first experience with gel pens and I am enjoying them much more than the pencils that came with my coloring book.  The variety of colors is nice.  They are best for small detail work. The variety of colors is nice. They are best for small detail work
2633272,B00CRQL8OW,4,"Love these pens, so much fun especially the glitter.  Only ones I don't like are the multicolor; sent them to my Granddaughter and she loves them. Love these pens"
2633274,B00CRQL8OW,5,"Great pens, they work well.  Good color selection.  I personally would prefer to have six more additional solid colors instead of swirls, but that is my personal preference.  I suppose there are those that like swirls, which is why they are included, but I can't see a place to put them in my art. They go down smoothly on paper.  I have not noticed any bleed through, but most of the paper I have used, has not been really thin. Great buy"
2633275,B00CRQL8OW,5,Love the colors very fine point Five Stars
2633276,B00CRQL8OW,5,I bought these for my daughter to use to color with and she loves them!  The colors are bright and brilliant and they write and draw smoothly.  Would definitely recommend! Excellent Pens!
2633277,B00CRQL8OW,5,Great Gel Pens! Daughter Loves These!
2633278,B00CRQL8OW,5,They are great with the adult coloring books! Five Stars
2633279,B00CRQL8OW,5,Worked great! Five Stars
2633280,B00CRQL8OW,5,"Great! The kids use these for their coloring books, and I use them for grading papers in fun colors. Great purchase! Great! The kids use these for their coloring books"
2633281,B00CRQL8OW,5,"My wife bought one pack of these and loved them so much that a week later she bought two more. She had never used gel pens before using these and said that the colors are vivid, they write smoothly,  and her favorites are the milky and glitter pens. She uses them for her adult coloring books and says that she highly recommends them. She's the artist in the family, so I just go with what she says ;) Highly recommended!"
2633282,B00CRQL8OW,5,I love the bright colors and they are fun to use for my adult coloring books. The pictures look really nice. Gel pens look great.
2633284,B00CRQL8OW,5,"Absolutely love these pens. They are beautiful. I ended up buying a pack for my mother as well. There are a few repeat colors, but that's alright because I would still buy the pack again. I use these pens to color in some of my adult coloring books. That is the only thing I use them for and my pictures turn out beautifully. Absolutely love these pens"
2633286,B00CRQL8OW,5,LolliZ is one of my favorite brands of gel pens. They are always smooth and vibrant and what a terrific choice of colors in this pack of 48. They do not dry up as quickly as some brands. I can accidentally leave the lid off and it will still write smoothly. Love LolliZ! Always Smooth and Vibrant!!!
2633287,B00CRQL8OW,5,Bright & Beautiful! Love them!!! Five Stars
2633288,B00CRQL8OW,4,"Yes they're nice pens, but they get lost really easily and see of mine broke in my backpack. they also need a more efficient way to be packed in that box. Four stars"
2633289,B00CRQL8OW,5,Nice set. Nice
2633290,B00CRQL8OW,4,"It's a nice set of gel pens. I didn't think I'd have any use for the swirl pens, but they are nice for subtle effects while coloring. You should keep plain paper handy for testing before using them so you have an idea what you'll get when you use the swirl pens. The rest of the pens are very similar to other gel pens I've used. Nice set."
2633292,B00CRQL8OW,5,Love them plan on rebuying be sure you take the back off look from the top down to check ink level on the swirls I used them so fast it didn't have time to catch up  write smooth so pretty Love them plan on rebuying be sure you take the ...
2633293,B00CRQL8OW,5,"I love these pens and how they look on the picture,these are the best. Great gel pens"
2633294,B00CRQL8OW,5,"Love these gel pens!  Great variety of colors...glitter, metallic, pastel, bold.  Definitely recommend these. Great variety of pens!"
2633295,B00CRQL8OW,4,"Nice pens. Great pigmentation & ink flow. No skipping. no duplicates, but not a great color variation. More like one package with different types of pens & would be great if that's what you're looking for. This has  6 standard, 6 neon, 6 swirl, 12 glitter, 10 metallic, 8 milky. So if you're coloring, it doesn't give you a great variety that will work together within the same picture, and the swirl are useless for coloring as sometime the blending from two colors is unappealing grey/brown that you get when neon green & pink blend together. not necessarily the best set for coloring"
2633296,B00CRQL8OW,5,Purchased these to add to my collection of coloring items and I'm absolutely obsessed! There are many more colors than I had expected and they roll on the paper perfectly! The glittery ones also don't get glitter all over you! I would definitely buy these again as soon as mine run out in a week! Perfect for adult coloring books!
2633297,B00CRQL8OW,5,Loved them Five Stars
2633298,B00CRQL8OW,5,"I bought these because I decided to get on the coloring bandwagon. I also draw quite extensively. I really wanted a wide-variety of gel pen colors, and I was pretty impressed with these.

The pens themselves are easy to grip, meaning they don't leave those annoying lines in my fingers. I have arthritis, so, it's important that I have comfortable pens. More importantly, the ink writes super smooth. I had to scribble for maybe a second to get each pen to work, which to me, is not very long.

I was a little irked that some of the pens were those annoying change colors pends, meaning the pens have multiple colors in the ink. I didn't feel I was truly getting 48 colors, but for this price I let it slide. Also, the quality of the ink really made me happy with my purchase.

I didn't really get any bleeding through the pages of my coloring book. Now, this is because the pages are pretty thick, so don't expect to be using a super thin piece of paper and not have some bleed through.

The ink does need a few seconds to dry or there will be some smudges.

I definitely loved this product. Good quality gel pens"
2633299,B00CRQL8OW,5,these are the 2nd time I have ordered these - we love them - great colors - great quality ... the 2nd time I have ordered these - we love them - great colors - great
2633300,B00CRQL8OW,2,"Purchased to use on coloring books that have fine details and lines. I've never used this type of pen for art, but these got great reviews, so I went for it. Very sorry I did.

PRO: Highly vivid ink color that won't bleed thru decent quality paper. They're inexpensive.

CON: Terrible mix of colors (6 grey/black, 5 purple, 8 blue, 6 green, 6 yellow/brown, 4 orange, 7 pink/red, 5 multi-color swirl). Several duplicate colors. Swirl pens are useless if you're wanting a specific color. Application is either scratchy or blobby... sometimes both from the same pen. Very few ""natural"" colors.

Granted, I'm not familiar with gel pens, so maybe these are par for the course, but they are definitely not for me. Will most likely be going in the trash soon. Not what I hoped for."
2633301,B00CRQL8OW,4,Arrived fast and nice set for price! Would buy again
2633302,B00CRQL8OW,5,"These pens are excellent! There's no skipping like surg other gel pens I've tried! The only issue I had, was one of the pens broke in shipment and is unusable. These pens are excellent! There's no skipping like surg other gel pens ..."
2633303,B00CRQL8OW,5,love them Five Stars
2633305,B00CRQL8OW,5,"I ordered these gel pens expecting perfection and that is exactly what I received.  They are smooth and easy to use.  The ink comes out easily without force, the colors are beautiful.  I would recommend these pens. They are smooth and easy to use"
2633306,B00CRQL8OW,5,"I love these for coloring my pictures. They work nice and smoothly, and look great on the pictures
This is important since I give mine as gifts. love these"
2633307,B00CRQL8OW,5,Great pens for the adult colorist.  They work great with any of the many books you can get.  Comfortable grips and great colors. Great pens for the adult colorist
