,asin,overall,review
1399607,B001DKMZ3G,5,Great product and fast service! Five Stars
1399608,B001DKMZ3G,4,"I ordered these to use with one of the very detailed adult swear word coloring books.  Some of the very detailed pages aren't made for pencils, so I'll have to choose another medium when I'm ready to complete those pages.  I've been enjoying using these pencils to color multiple pages while recuperating from a broken ankle that required surgery during the last 2 months.  With a total of 3 months non weight bearing, this has given me something to do in my down time.  I haven't bought or used colored pencils since high school, & I don't have children, so I didn't have any already laying around the house when I needed some.  The pencils come in many different colors, & are vibrant hues.  The box has a divider in between the two rows of pencils, so I sorted them out to keep the colors I prefer all together in the front row.  There were 2 white pencils in the box, which I found to be both odd & useless for my purposes.  I would suggest making a color test page before using, to be certain of the colors.  I would say that these are about the same quality as Crayola.  The only reason I chose this brand, was because it was the largest box of pencils available when I was shopping.  I wanted a multitude of colors...  I would purchase these again should I ever need more.  I also recommend the coloring books, ""I am sick of this (rhymes with hit)"".  It is highly entertaining & oddly relaxing to waste hours of time coloring these pages instead of staring at the wall.  These were shipped promptly & were well packaged.  If you found this review helpful, please vote helpful.  Any questions will be answered to the best of my ability. I recommend these"
1399609,B001DKMZ3G,1,"If i could leave 0 start i would. These are garbage. Hardly any color, you have to press so hard! I got the marco raffine and they are great compared to these and at the same price. These are garbage. Hardly any color"
1399610,B001DKMZ3G,1,"I received these today and was disappointed. They're very dull. If your're looking for something in this price range, Crayola is the better choice. They're more vibrant and the color selection is better. I received these today and was disappointed. They're very dull"
1399611,B001DKMZ3G,5,"I actually attended Art Institute so have some very expensive pencils.  I didn't want to use up the pricier ones so I ordered a set of these for both my daughter and I who love to relax with adult coloring books.  I was really surprised at the quality of these pencils!  They were very similiar to my expensive ones - nice drag, easy blending, and good true colors.  I was really pleased that I got these for such an inexpensive price!  Now we can use these as much as we want as they don't cost a fortune to replace! GREAT PENCILS - CAN'T BELIEVE HOW INEXPENSIVE THEY ARE - THEY FUNCTION LIKE MORE EXPENSIVE ART PENCILS!"
1399612,B001DKMZ3G,5,These pencils are great for adult coloring books. I purchased a box for Christmas for my granddaughter and then my daughter wanted a box for her coloring books. They go on the page smoothly and don't smudge. Vibrant colors. This is the second time I've purchased these!
1399613,B001DKMZ3G,5,"Great pencils, love the shades. a couple seemed to sharpen poorly, but overall great value. Five Stars"
1399614,B001DKMZ3G,4,Good pack of pencils Good pack of pencils
1399615,B001DKMZ3G,5,"Pretty, bright colors Five Stars"
1399616,B001DKMZ3G,5,"I bought these colored pencils to use with some adult coloring books that couldn't hold up to markers.  These pencils seem to be working well for me, they arrive sharpened.  I did put them into a cigar box so I can sift through them more easily than the box when I am coloring.  I have not had any break and the colors go on evenly.  I found if you want a darker color it is best to go over that area 2-3 times rather than trying to push down and get a dark color without layering.  I use a manual little pencil sharpener with these. Work well for adult coloring books"
1399617,B001DKMZ3G,2,The colors look great until you color with with them. Some are way off and the black..well isn't even black I was pretty bummed. When coloring black is one of the most important  colors to me and I couldn't even  use it properly because it lacked. The colors look great until you color with with them
1399618,B001DKMZ3G,4,Very nice - some colors (dark & light green for instance) seem like the same. But good. Good
1399619,B001DKMZ3G,1,No color seemed to come out as it was supposed to and some of the pencils came broken. what a rip off No color seemed to come out as it was supposed ...
1399620,B001DKMZ3G,5,Lots of colors. Five Stars
1399621,B001DKMZ3G,5,Great pencils for the price. Five Stars
1399622,B001DKMZ3G,5,Love my colored pencils and use them often Great colored pencil package to use with adult coloring books
1399623,B001DKMZ3G,4,Red's need to be brighter and darker....purples etc. Four Stars
1399624,B001DKMZ3G,5,Big selection of colors and just what I ordered and was a fantastic price ... colors and just what I ordered and was a fantastic
1399625,B001DKMZ3G,5,Love getting back to coloring as an adult! Five Stars
1399626,B001DKMZ3G,2,"I do not like these at all.  The color that comes out is very light and does in no way match the color on the outside of the pencil.  Also, the colors that are similar are too similar, barely distinguishable. Really do not like them"
1399627,B001DKMZ3G,5,they are what they are Five Stars
1399628,B001DKMZ3G,5,I love them! Outstanding colors
1399629,B001DKMZ3G,5,"Im a huge colored pencil fanatic. I use them a lot, as do my kids. I bought these for me. I think it will stay that way. They are so nice! They are all labeled, they're vibrant, they feel quality, I like the way that they color. I'm quite happy with my purchase. They are so nice! They are all labeled"
1399630,B001DKMZ3G,4,I LOVE this set of color pencils. It has a huge variety of colors. My only issue is that all of the colors are very light. You have to press really hard to get a deeper color. I am still searching for colored pencils with more vibrance. I LOVE this set of color pencils
1399631,B001DKMZ3G,5,Thanks! Five Stars
1399632,B001DKMZ3G,4,I love my color pencils Four Stars
1399633,B001DKMZ3G,5,Beautiful got mine at hobby lobby today for about $15 with tax!  Great selection of colours!  Love them!  I have so many coloured pencils now I could make a fort!  I LOVE ME SOME PENCILS!!!! Beautiful got mine at hobby lobby today for about $15 ...
1399634,B001DKMZ3G,5,Great Item. Thank You. Five Stars
1399636,B001DKMZ3G,4,work well and color evenly Four Stars
1399637,B001DKMZ3G,5,I love how the colors are bold and blendable. Five Stars
1399638,B001DKMZ3G,5,Great quality and smooth colors. There haven't been any issues. Quality
1399639,B001DKMZ3G,4,"This is billed as a set of 50 colored pencils but you get 48 colors with an extra white and black. In that I hardly ever use black and use white for highlights, I was disappointed. I am using these for adult coloring books. I wanted an inexpensive set of colored pencils I could take with me if I go out. I found that while the colors don't blend well without a blender pencil, the hues, when chosen carefully, can be made to look blended with satisfying results. They are sturdy for adult pencils and will travel well. They are not as smooth as my Prismacolor, Derwent and Inktense studio pencils I use for actual artwork (as opposed to my coloring book ""art therapy""). Overall, I am very happy with the quality at this price and may not have been fair taking off a star for blending problems because I compared them to my studio pencils.
Addendum: I have found some problems with color fastness. I will finish a picture in the evening and have to give it another layer of color the next day. While I am quite aware that it is normal to give a colored pencil piece of art many layers, I usually don't encounter thinking I have finished an area only to have to go over it again with my other pencils. I still like them enough for coloring books that I'm buying a second set as I'm going through them quickly. Actually A Set of 48 Colors"
1399640,B001DKMZ3G,5,"These colored pencils are fabulous! They rarely ever need to be sharpened for some reason - whether that's my style of coloring or what I'm not sure, but I know with previous, cheaper pencils I had to stop to sharpen them all the time. The leads are soft enough to feel good while coloring, but I don't think I've had any really break on me. I can do some minimal blending, especially if I'm sure to color lightly and not push down. But pressing down can create some gorgeous deep colors, as well. I now keep my colored pencils in my room so my children can't get to them! They can have the cheap ones - I'm too afraid they'll lose or break my good ones. The leads are soft enough to feel good while coloring"
1399641,B001DKMZ3G,5,Great Pencils Five Stars
1399642,B001DKMZ3G,4,"Pretty good overall, only really has one actualnred color, stuff looks and sounds red but when u use it its orange Pretty good overall"
1399644,B001DKMZ3G,5,The colored pencils are just what I wanted. Five Stars
1399645,B001DKMZ3G,2,"They are nice pencils, but more than 13 of the 50 colors are varying shades of green; with almost the same amount of blues.  Came with 2 blacks and 2 white pencils.  Would have like greater variety in colors.  Would not buy again. They are nice pencils, but more than 13 of the 50 ..."
1399646,B001DKMZ3G,2,"Disappointed in these pencils.  There isn't much difference in some of the colors.  The navy blue isn't very dark, it's more true blue.  The red looks more burnt orange.  I wasn't hoping for brighter colors mixed with natural and pastels.  There are 10 different shades of green.  I used one, started using another and it looked the same on the page as the first one.  In the picture I used red to color in ""Grace"" and in the middle of the top wings. And that is the navy blue Disappointed in these pencils"
1399647,B001DKMZ3G,5,Good quality pencils! Good pencils!
1399648,B001DKMZ3G,2,"The appearance of colors on the outside is NOT how it comes out on the paper.  All of them are very light besides being inaccurate.  They do not lay well on the paper.  Got these for adult coloring and picking the right shade makes a difference.  I will probably donate these to a kids group because they won't work for me. Pictures included.  Take note of the pencil handling colors so dark that it is hard to tell the color compared to the really light or brighter ones, yet on paper the difference is very minimal. Colors don't match"
1399649,B001DKMZ3G,5,I bought these pencils with an adult coloring book and I use them every single day when I get the chance at work I love them! So happy this item arrived right on time and only problem ...
1399650,B001DKMZ3G,4,"What can I say? I wasn't sure these would transmit the exact color of the pencil to the paper, but they do!  Way better than cray-old-a Out with the old, in with the fancy"
1399651,B001DKMZ3G,5,"I am pleased with the pencils.  I've used them extensively in my adult coloring books hobby and have found them to be a good quality pencil for my needs.  I discovered some colored pencils my architect husband had from several years ago, which were more expensive; yet, I keep reaching for the Sargent pencils because of the variety of colors and the overall feel of them. I am pleased with the pencils"
1399652,B001DKMZ3G,5,Exactly as advertised . Good product. Good product.
1399653,B001DKMZ3G,5,Perfect! Five Stars
1399655,B001DKMZ3G,4,...suited my purpose very well... ... suited my purpose very well. ...
1399656,B001DKMZ3G,4,"Perfect for coloring books - lots of colors - just tested, haven't used much Four Stars"
1399657,B001DKMZ3G,2,Didn't like it. The colors are not so strong even if you color putting pressure on it. Two Stars
1399658,B001DKMZ3G,5,Coloring pencils work great! Five Stars
1399661,B001DKMZ3G,5,loved all the different colors  Will buy this set again in the future Five Stars
1399662,B001DKMZ3G,5,Very good price and product Five Stars
1399663,B001DKMZ3G,4,would have like more colors to many that are close to the same thing Four Stars
1399664,B001DKMZ3G,5,Love them Five Stars
1399665,B001DKMZ3G,5,Great product. Loved! Awesome colors
1399666,B001DKMZ3G,5,Pencils was sharp and ready to use.  Great colors Great colors
1399667,B001DKMZ3G,5,These colored pencils are great! I love the many different colors and shades! Five Stars
1399668,B001DKMZ3G,5,"I really like this colored pencils, there's a variety of colors and different tones, they are smooth and the color show nicely. I really recommend this set you will enjoy it. Highly recommended!!"
1399669,B001DKMZ3G,4,"I got these for my mother, who is very into adult coloring books. She doesn't like markers because they bleed through the pages. She does like these pencils, although some of them didn't sharpen properly.

There is a good variety of colors, and the price is fairly competitive. Overall, she's happy with the product. I deducted one star because not all the pencils sharpened into a nice point. Good"
1399670,B001DKMZ3G,5,This is a nice set of colored pencils that I would love to practice and try as my new medium. colorful set of pencils
1399671,B001DKMZ3G,5,I love these. So many different options of colors. They do not break easily. Great product. Great
1399672,B001DKMZ3G,5,Nice vibrant colors. Five Stars
1399673,B001DKMZ3G,1,They are very dull colors and if you want it brighter you have to go back over it! Not great!
1399675,B001DKMZ3G,5,happy with the product. happy with the product
1399676,B001DKMZ3G,5,Great variety of colors and super smooth for blending Five Stars
1399678,B001DKMZ3G,5,Good quality and price Five Stars
1399679,B001DKMZ3G,5,Love all the colors looking towards purchasing more of the pencil. Great Job! Thank you Wonderful and Awesome
1399680,B001DKMZ3G,5,"Love these colored pencils! A lot of colors to choose from! They sharpen nicely, and don't break easily! Very pleased. Will buy again! Very nice!"
1399681,B001DKMZ3G,2,"I bought these, as an adult, looking for a step up from crayola colored pencils, I was looking for a better quality colored pencil that I could shade better with. The colors offered are similar to crayola but the color quality once you use it isn't the same. They color mostly pastel unless you use much more pressure and then they skip and leave marks so they don't blend or shade well. These would be ok for kids but crayola is much better for the price. These definitely are not professional quality colored pencils used by artists, they are not top quality. For the price of uour looking for basic starter pencils go with crayola. The only smooth easily blended colors were the gold and silver. I also thought the blender pencil was part of the box after seeing the video posted but it isn't so that was a huge disappointment. If your looking for decent colored pencils easy to use and get color stick with crayola Not professional quality colored pencils"
1399682,B001DKMZ3G,1,"Not worth the price, would never buy them again One Star"
1399683,B001DKMZ3G,5,It came on time and I love the colors. These colored pencils are actually great quality. Good quality colored pencils
1399684,B001DKMZ3G,1,TERRIBLE QUALITY AND COLOR One Star
1399685,B001DKMZ3G,5,for wife she loves them Five Stars
1399686,B001DKMZ3G,5,Love them beautiful coloring and shading. Five Stars
1399687,B001DKMZ3G,5,Good quality pencils for great price! Solid pencils!
1399688,B001DKMZ3G,5,Great color selection! Would buy again! A++
1399689,B001DKMZ3G,5,They are fine Five Stars
1399690,B001DKMZ3G,5,I love them Five Stars
1399691,B001DKMZ3G,4,"I bought these pencils to go with an adult coloring book for an elderly dementia patient (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Geometric-Shapes-Adult-Coloring-Book-Vol-3/dp/1942268254/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Geometric Shapes Adult Coloring Book, Vol. 3</a>). An activities director at an assisted living center suggested pencils rather than crayons. The 50 colors are great, as this patient used to quilt and even now has an eye for design and color. The only thing that doesn't work for us is that the box is a tight fit and the patient doesn't have the dexterity to get the pencils in and out of the box. We've put them in a zip-lock bag and left it open for her. I'm realizing how difficult the world is for elderly people -- packaging is especially daunting. Great set for an artistic elderly person"
1399692,B001DKMZ3G,5,"I work in a Unit of a high school that teaches girls (it's an all girls school) who have learning disabilities.  There is frequent need for colored pencils, but the ones we had were sharpened and used so often that they recently got too small to use.  I purchased this set to take their place.  Personally, I use artist's quality pencils because I'm an artist, but I wasn't going to purchase those because they're softer than these Sargent Colored Pencils and would disappear in no time through use and sharpening.  These Sargent pencils are just the right hardness to last for some time, they are bright and vibrant colors that can be spread easily, and I even found that they could be blended to a certain degree.  The students love working with them because they make doing the lesson more exciting, and they don't break easily at all.  The assortment of colors is excellent and wide.  We also use them to color-code parts of the lesson.  Believe it or not, this set is enough to serve a 37 student unit because they don't all need them at the same time.  I just can't say enough about these pencils except that you won't be disappointed with them and the assortment of colors.  Any child would love to receive them with drawing paper and a good quality eraser. Great Quality Colored Pencils!"
1399693,B001DKMZ3G,5,Love the colors! Beautiful!
1399694,B001DKMZ3G,5,"The pencils work great, are beautiful, and came on time. Five Stars"
1399695,B001DKMZ3G,4,"I wish this set of colored pencils included a sharpener. Also, when I ""color"" with these pencils, none of the colors seem very bright to me. They are all on the verge of being pastel shades of the color unless I press very hard which dulls the pencil so rapidly that I would be constantly sharpening it. Even though there are 50 colored pencils, I couldn't find true red, for example. There are a number of shades around each of the primary colors, but not bright primary shades. There is dark green, sap green, leaf green, aqua green, but not Kelly green. Nice Set of Pencils"
1399696,B001DKMZ3G,4,They are okay for the price. Four Stars
1399697,B001DKMZ3G,4,Don't have to press hard. The pencils give great color. I can go dark or light. And can blend too. Great color pencils at a great price. Great color pencils
1399698,B001DKMZ3G,4,This was a give for a friend in the hospital. They are having fun coloring  a 'bird' coloring book. Good gift. They are having fun coloring a 'bird' coloring book
1399699,B001DKMZ3G,5,Love Five Stars
1399700,B001DKMZ3G,5,I feel like the cool kid on the block with big box of crayons! Lol!  Love the variety of colors and the quality of pencils is great. Love the colors!
1399701,B001DKMZ3G,4,Colors are not as vibrant as I expected but the color nicely! ... not as vibrant as I expected but the color nicely!
1399703,B001DKMZ3G,5,"received item quick, great price great"
1399705,B001DKMZ3G,1,Too many variations of green. Not vibrant colors. One Star
1399706,B001DKMZ3G,5,perfect Five Stars
1399707,B001DKMZ3G,4,"Good color variations, but the color is less intense than other pencils I've worked with. Four Stars"
1399708,B001DKMZ3G,2,"Not a fan. Very waxy, no color payoff. Crayola are far superior in quality. An extra star for color variation though! Disappointed"
1399709,B001DKMZ3G,5,Great price for the quality! Fast shipment too! Five Stars
1399710,B001DKMZ3G,5,Great Pencils for my wife's adult coloring books.  Really nice colors from dark to soft pastels. Great for adult coloring books
1399711,B001DKMZ3G,5,Great colors and quick shipping! Five Stars
1399712,B001DKMZ3G,5,Great colors and I have more flexibility than gel pens. Would purchase again. Five Stars
1399713,B001DKMZ3G,4,"Bought these to color in one of the new adult coloring books, they came quickly and work great. No more constantly breaking pencils like before. These hold up great, color great and there is plenty colors to choose from! Bright colors, love the variety"
1399715,B001DKMZ3G,5,Love them! Colored pencils
1399716,B001DKMZ3G,4,"Good assortment of colors, great price Four Stars"
1399717,B001DKMZ3G,5,Good quality pencils.  Don't wear down as quickly as some others do.  The pencil colors are harder and last longer.  Excellent choice of colors.  They bland together very well. Good quality pencils
1399718,B001DKMZ3G,5,"I'm using these to decorate my journals and to draw diagrams for my physiology notes. It works great and I definitely recommend it. (However I'm not a serious artist, as far as the colors are concerned I would say there are plenty of variation for basic use.) The only con I would say is that the box design isn't very well and you probably need a pencil case/wrap/organizer for more convenient use. Great Basic Pencils for the Best Price"
1399719,B001DKMZ3G,5,Awesome. I really like using them for my art  projects. Five Stars
1399720,B001DKMZ3G,5,good variety of pencils Five Stars
1399721,B001DKMZ3G,4,"Pretty good pencils.  They color well and are durable in that they do not break or crumble.  The colors are nice as well.  I have used some better pencils that are softer and leave better color on the page, but they were much more expensive.  These are a good balance of price and use. nice pencils"
1399722,B001DKMZ3G,1,Kept breaking every time I sharpened them. One Star
1399723,B001DKMZ3G,5,"Love the pencils, such a nice variety of colors Five Stars"
1399724,B001DKMZ3G,4,Nice pencils. You can color lightly or press harder and get a deeper color. Though I wish the colors were more vibrant. It is a decent set. I am new to colored pencils. I am going to try a few other brands to see if there's any differences. I don't regret buying these. I do still color with them and they do a nice job. Nice Pencils
1399725,B001DKMZ3G,5,Nice Five Stars
1399726,B001DKMZ3G,5,Lots of colors just what I wanted. Thank you Five Stars
1399727,B001DKMZ3G,5,Very satisfied with product & service. Five Stars
1399728,B001DKMZ3G,5,"These pencils are very good .  The colors go down smooth and they don't break easly.  I have used them daily since I received  them.  They also sharpen to a nice point.  Their only problem is it takes a couple of layers to get the darkness you want,  but for the price they are excellent. Very good basic pencils."
1399729,B001DKMZ3G,5,"These pencils color beautifully, sharpen perfectly, and have a pleasant drag across the paper.  My fashionista daughter and I color fashionable paper doll clothing together and the diverse color palette of this set allows creativity beyond the typical color set you'd find in most pencils. Artist approved"
1399730,B001DKMZ3G,5,A very complete assortment of colors. Shades cover the entire spectrum of colors. One of the best varieties available. One of the best varieties available
1399731,B001DKMZ3G,5,The color selections are beautiful. They sharpen very easily. I will definitely buy this brand again. Beautiful colors
1399732,B001DKMZ3G,5,Wife likes it Five Stars
1399734,B001DKMZ3G,2,"Am disappointed with these colored pencils. Bought an adult coloring book with these pencils for fun and to reduce stress, but ended up with cramps in my hand from how hard I needed to push in order for the color to show up well on the page. Not exactly stress reducing. Some colors are more pigmented than others, but the majority seemed to need too much pressure to be adequately visible. Ouch."
1399735,B001DKMZ3G,5,"I bought these to use on all the adult coloring books my family and friends got me for Christmas. I admit I'm not an artist, so this review should be used accordingly. For the price point, these are exactly what I was looking for. The variety of colors lends itself well to the adult coloring books. I am a pretty ""hard"" user of pencils and I haven't had any issues with these breaking or needing to be sharpened all the time. Enjoy! I am a pretty ""hard"" user of pencils and I haven't had any ..."
1399738,B001DKMZ3G,5,I love all the colors this package has to offer. Great product. A mass of great colors
1399739,B001DKMZ3G,5,Perfect condition. Five Stars
1399740,B001DKMZ3G,5,purchased as a christmas gift for my sister. Five Stars
1399741,B001DKMZ3G,5,Love these pencils.  No issues.  Great job by seller.  Everything arrived on time and as expected. Five Stars
1399742,B001DKMZ3G,4,"Very nice set of basic pencils, great for someone just getting interested in adult coloring books. A little hard, so not the best for blending, but still a nice set with a good variety of colors. Nice basic set"
1399743,B001DKMZ3G,5,Works good Awesome
1399744,B001DKMZ3G,4,"Bought a pack of these for myself and my sister - they were perfect for our adult coloring books.
Good choice of colors and at a decent price.  Thx Nice Selection of Colors"
1399745,B001DKMZ3G,5,"These, so far, are the best coloring pencils.  I have bought two more sets OF A DIFFERENT BRAND, not worth the money.
The Sargent pencils sharpen well, and last forever!  Good Buy Best colored pencils"
1399746,B001DKMZ3G,4,Great pencils and lots of colors Four Stars
1399747,B001DKMZ3G,5,"There are 50 Pencils but 48 Colors. They give you 2 black and 2 white. Which I was kind of bummed about at first, because like most people, I only bought them for adult coloring.

But it's a professional set made to get the effect of using coal or chalk to blend without the mess. Most negative complaints are about variety, vibrancy and not having sharp points.

But the box says that their ""Good for illistrating, drawing, and special effect shading."" So it's practical to have more black and white for shadowing. And I can imagine they go fast and you'll need a couple extra.

So if you're just an adult colorer looking for a big variety of bright shades, this product is not made for you. They get the job don't but they just weren't made for that.

If you are a professional sketcher though looking for a less messy way to get the smooth-blending effect of chalk w/o the mess, this is a (pretty revolutionary) fit for you.

They're very good quality, shipped nearly the samr day and over all I'm satisfied with my purchase! Great professional shading tool!"
1399748,B001DKMZ3G,4,"These are not high quality coloured pencils, but they are perfect (and a perfect price) for coloring in coloring books but they are perfect (and a perfect price) for coloring in coloring"
1399749,B001DKMZ3G,5,"These are awesome! I usually use Crayola brand,but they are so expensive. They color smooth and the colors are true to the name. I did receive 2 black and 2 white when I thought the 50 were going to be all different colors but that is fine. It is hard to see the colors in its flat container so I usually have them in a cup when I use them, so I can pick them easily. They do not break and the lead does not fall out when Sharpening. You cant really do much shading with them unless you press down really hard but I just bought them to use with my anatomy coloring book, nothing professional. I believe hard core ""colorists"" will probably be disappointed, but if you just want to bold colors, that color smoothly and do not break all the time these are pretty good. So far the best color pencils Ive own so far, though to be far I have not bought any ""professional"" color pencils. If you  just want to color and relax or your kids need colors for what ever reason they are a really good deal for the price. Color smooth and bold, lead doesn't break or fall out like other brands there are many different shades of color pencils"
1399750,B001DKMZ3G,5,Nice assortment of colors Five Stars
1399751,B001DKMZ3G,2,"These aren't as vivid as I would have hoped, hard to get a dark color from them. Not creamy, rich colors"
1399752,B001DKMZ3G,5,"Very happy with Amazon. They never let me down.. happy w my order.thank you.
  ANNE. Five Stars"
1399753,B001DKMZ3G,4,"As this product was a gift, the recipient was very pleased with the book. the recipient was very pleased with the book"
1399754,B001DKMZ3G,5,Excellent!  Great colors! Five Stars
1399755,B001DKMZ3G,5,I bought these for my daughter. She is into the adult coloring books. I have seen some colored pencils that are grainy and these are smooth and produce beautiful colors. She is absolutely thrilled with these colored pencils and loves the fact there are 50 different colors in the pack. Excellent colored pencils
1399756,B001DKMZ3G,5,"great assortment of pencils, good quality great assortment of pencils, good quality"
1399757,B001DKMZ3G,2,"colors were very light.  even when I pressed hard to get a more deep color it came out pastel looking.  Will use but will not re-purchase.  I like the deeper colors.

Much prefer Erofa Marco. I like the deeper colors"
1399758,B001DKMZ3G,4,"I bought these because I wanted a larger, broader selection of colored pencils when coloring in my adult coloring books.  This set has double the pencils that my Crayola set has.  I've not had any issue with the leads breaking or crumbling. The colors seem to go on even and smooth. Good set"
1399759,B001DKMZ3G,4,"Good product. Unfortunately I found the same 24 pack for half the price at WalMart ($4.99). Overall, it does color well and move smoothly. The colors are vibrant. Though, they seem to wear down quickly. I will buy the brand again."
1399760,B001DKMZ3G,5,"I already have colored pencils, but there are so many colors to choose from. I use them to color in my stamped image for card making, then use mineral spirits to blend. Beautiful!! Beautiful!!"
1399761,B001DKMZ3G,5,"Sargent's Art 22-7251 Colored pencils, Pack of 50 were well worth the extra money that I paid for them. All the other colored pencils that I have used in the past would constantly break and when I would try to sharpen them the wood would always crack on the pencil. Happy with my purchase"
1399762,B001DKMZ3G,4,Love all the colors. Four Stars
1399763,B001DKMZ3G,5,This item along with the sharpener and the two coloring books 9[ictured with this) were purchased and displayed together as an auction item for our choral group's annual silent auction/pops concert.  Very popular!!!! This item along with the sharpener and the two coloring ...
1399764,B001DKMZ3G,5,Love these pencils!! Five Stars
1399765,B001DKMZ3G,5,I love the way these colors color I would recommend it Five Stars
1399766,B001DKMZ3G,4,"Best for the price.  Lots of greens and blues, wish there were more reds (only one real red) and purples (one light one dark violet) but an excellent set nonetheless. Best for the price"
1399767,B001DKMZ3G,4,Love the shades. I only wish the box would open better to access all colors easily Four Stars
1399768,B001DKMZ3G,4,"I love the color varieties. There are few colors though that don't look like what you'd expect by looking at the pencil. There also isn't a nice true red in my opinion. The leads are fairly hard which isn't bad, it just requires a bit more pressure to lay down a nice smooth color. Which for someone with arthritis or achy hands as myself makes them a bit difficult. I really do wish it was a softer lead because the price is great for the amount of colors/shades you get. I still use them of course but only for smaller areas. That's more of a personal preference thing so they may work great for you if you have healthy joints and hands haha.

So if you don't mind a harder lead than I recommend them. The tips don't tend to break when using them either which is great! So overall, wonderful color variety. Strong sturdy pencils. A beautiful amount of blue and green shades to choose from. That does come in handy when doing a large piece. Full disclosure, I use these for adult coloring books and crafty stuff with my daughter. I'm no artist but my hubby is and he loves these. So we're splitting the difference in stars  My hands think the leads are a bit to hard but wonderful variety of colors"
1399769,B001DKMZ3G,4,Good Four Stars
1399770,B001DKMZ3G,5,Great product for the price that you pay. Five Stars
1399771,B001DKMZ3G,5,I have been using them and I have found they are great for the project I am using them for.  Colors names fit the colors of the pencil ... been using them and I have found they are great for the project I am using them for
1399772,B001DKMZ3G,5,"I,M ENJOYING USIMG THEM Five Stars"
1399773,B001DKMZ3G,5,"Great pencils, great selection of colors for a great price!  Far superior to the package of 24 Staedtler coloring pencils that I ordered at the same time. Best Choice"
1399774,B001DKMZ3G,5,Great artistry type pencils.  They work smoothly and are great for filling in details.  Best pencils I have used Excellent Coloring Pencils!
1399775,B001DKMZ3G,5,High quality colored pencils. Five Stars
1399776,B001DKMZ3G,5,Great for the Adult Coloring Books Five Stars
1399777,B001DKMZ3G,5,love this set so many different colors of each color Five Stars
1399778,B001DKMZ3G,5,I absolutely love these pencils! They glide smoothly across the paper and the colors are outstanding. I've had no problems with breaking or anything. If you're looking for a great colored pencils you can afford I suggest these! I absolutely love these pencils
1399779,B001DKMZ3G,1,"Has duplicate colors, colors are so similar cannot tell some of them apart.  Hard to read name of colors on pencil. Not near Crayola"
1399780,B001DKMZ3G,5,So many colors and so little time! Nice colors that last for a good deal of time before needing sharpened. Nice colors that last for a good deal of time ...
1399781,B001DKMZ3G,2,Not a fan. Pencils don't put off enough color.  The colors are very faint for what I wanted in my colring books... Not a fan. Pencils don't put off enough color ...
1399783,B001DKMZ3G,5,"I have quit a few colored pencils (various brands) and these rate as one of the best for me.  These sharpen well, they lay color well and the main thing is that each pencil is labeled with the name of the color on it. I find that most other brands don't don't that. The colors are beautiful as well. One of my favorites"
1399784,B001DKMZ3G,4,Daughter loves them!! Highly recommend!!
1399785,B001DKMZ3G,5,Love all the colors for adult coloring Many colors
1399786,B001DKMZ3G,5,Large assortment of colors.  I love them. I love them.
1399787,B001DKMZ3G,5,Amazing pencils! Five Stars
1399788,B001DKMZ3G,5,Nice pencils.  They sharpen well and have good color. Good color
1399792,B001DKMZ3G,5,I liked mine so much I bought another set as a gift and the they love the number of colors they have. I liked mine so much I bought another set as a ...
1399793,B001DKMZ3G,5,Great for gift giving. Five Stars
1399794,B001DKMZ3G,5,"These were a gift for my wife she really enjoys coloring in the garden and and other books geared towards adults for relaxation. These pencils are very good quality with great color, they can take alot of use and all the colors in this set provide options that regular sets just don't have. These pencils are very good quality with great color"
1399795,B001DKMZ3G,5,"Arrived on time, just as I expected. I am giving these as gifts so if there is any additional info on how they perform I will edit this review at that time. Definitely recommend."
1399796,B001DKMZ3G,5,I go through these really fast Five Stars
1399797,B001DKMZ3G,5,Nice Five Stars
1399798,B001DKMZ3G,5,Its what my nephew needed for his art class and I'm glad he finds them very useful very useful in art class
1399799,B001DKMZ3G,5,I love these pencils.  They are nice & thick as well as very strong!  There has been no breaking when trying to sharpen!  Very happy with them!  The colors are great! Great Colored Pencils!
1399800,B001DKMZ3G,5,Seems to work well but time will tell Yep
1399801,B001DKMZ3G,5,"Love these colored pencils, they are just what i needed! Five Stars"
1399802,B001DKMZ3G,5,"This is an excellent set of colored pencils.  I always used Prisma thinking they were the best, but these are every bit as good.  In fact, I have a mixed bag of Sargent and Prisma and they look the same.  The advantage is that these are less than half for the same number.  Very good value for the money, Excellent, great quality."
1399804,B001DKMZ3G,5,Best colored pencils! Love these bright colors! They sharpen and work really good. Five Stars
1399805,B001DKMZ3G,5,ADULT COLORING!!!!!  great range of shades great range of
1399806,B001DKMZ3G,5,"Really nice colors, blend well, nice assortment very pleased"
1399808,B001DKMZ3G,1,"States 50 colors, however the color of the pencil is not the color that transfers to the paper.  Example: Cherry Red and Burnt Orange are the same color.  I agree with a previous review, 10 colors not 50.  Crayola is a better quality colored pencil. Crayola is a better quality colored pencil"
1399809,B001DKMZ3G,5,"These pencils are wonderful. I can sharpen them to an extreme point and they do not break.
Highly recommend this product Best Pencils ever"
1399810,B001DKMZ3G,5,A lot of brilliant colors Five Stars
1399812,B001DKMZ3G,5,Bought these for myself to use with my adult coloring books.  There is definitely a variety of colors.  They also color smoothly and sharpen well! Great variety of colors!
